time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853325.266,9352500,45759,-20331,1757.963,1161.363,-1.941,0.0
1352853325.304,9352500,45759,-20329,1751.561,1147.235,-1.933,1.273
1352853325.345,9352500,45727,-20376,1746.761,1223.495,-2.002,-2.344
1352853325.38,9352500,45697,-20419,1771.565,1214.832,-2.105,-2.291
1352853325.418,9352500,45676,-20470,1765.586,1235.504,-2.176,-2.332
1352853325.454,9352500,45643,-20507,1794.56,1261.52,-2.232,-2.296
1352853325.49,9352500,45601,-20530,1798.704,1207.996,-2.27,-2.347
1352853325.526,9352500,45552,-20573,1794.416,1183.343,-2.325,-2.405
1352853325.564,9352500,45510,-20612,1810.922,1231.138,-2.346,-2.461
1352853325.6,9352500,45474,-20664,1805.538,1247.048,-2.372,-2.448
1352853325.635,9352500,45448,-20705,1798.637,1271.372,-2.416,-2.453
1352853325.674,9352500,45431,-20743,1790.81,1290.663,-2.363,-2.402
1352853325.715,9352500,45383,-20786,1780.536,1327.25,-2.333,-2.381
1352853325.753,9352500,45330,-20823,1767.49,1434.483,-2.358,-2.417
1352853325.793,9352500,45271,-20854,1758.605,1448.247,-2.467,-2.455
1352853325.828,9352500,45212,-20884,1742.72,1433.395,-2.521,-2.522
1352853325.864,9352500,45166,-20917,1733.239,1464.584,-2.499,-2.488
1352853325.901,9352500,45118,-20938,1724.003,1455.096,-2.569,-2.518
1352853325.939,9352500,45074,-20960,1714.267,1380.985,-2.542,-2.512
1352853325.978,9352500,45010,-20992,1708.696,1414.017,-2.507,-2.496
1352853326.019,9352500,44940,-21036,1702.884,1453.96,-2.521,-2.523
1352853326.06,9352500,44865,-21060,1754.388,1499.033,-2.564,-2.569
1352853326.098,9352500,44808,-21095,1748.011,1471.685,-2.604,-2.597
1352853326.137,9352500,44771,-21127,1747.385,1409.779,-2.652,-2.613
1352853326.176,9352500,44752,-21145,1741.082,1390.467,-2.596,-2.625
1352853326.215,9352500,44705,-21153,1732.62,1352.96,-2.643,-2.599
1352853326.257,9352500,44653,-21168,1721.692,1310.459,-2.665,-2.626
1352853326.296,9352500,44621,-21172,1707.048,1284.684,-2.691,-2.668
1352853326.335,9352500,44577,-21191,1693.715,1300.517,-2.617,-2.674
1352853326.372,9352500,44540,-21215,1682.117,1261.492,-2.618,-2.662
1352853326.409,9352500,44496,-21228,1670.394,1211.389,-2.679,-2.714
1352853326.451,9352500,44456,-21262,1656.698,1146.028,-2.661,-2.688
1352853326.492,9352500,44413,-21298,1646.547,1166.886,-2.628,-2.711
1352853326.53,9352500,44351,-21316,1637.473,1216.502,-2.628,-2.684
1352853326.567,9352500,44297,-21309,1652.692,1140.469,-2.686,-2.761
1352853326.605,9352500,44245,-21323,1642.439,1143.412,-2.671,-2.734
1352853326.644,9352500,44195,-21338,1657.169,1128.271,-2.643,-2.713
1352853326.682,9352500,44155,-21347,1651.578,1152.693,-2.666,-2.729
1352853326.72,9352500,44101,-21373,1641.137,1243.3,-2.663,-2.721
1352853326.759,9352500,44060,-21391,1630.619,1288.309,-2.7,-2.765
1352853326.796,9352500,43994,-21403,1619.966,1283.567,-2.756,-2.834
1352853326.833,9352500,43933,-21426,1611.368,1293.857,-2.712,-2.783
1352853326.872,9352500,43865,-21444,1601.851,1266.129,-2.735,-2.759
1352853326.91,9352500,43796,-21470,1599.894,1298.341,-2.815,-2.782
1352853326.95,9352500,43744,-21471,1589.75,1290.337,-2.815,-2.862
1352853326.989,9352500,43660,-21503,1581.922,1318.456,-2.821,-2.868
1352853327.027,9352500,43625,-21531,1586.396,1272.965,-2.766,-2.785
1352853327.067,9352500,43589,-21551,1575.884,1263.204,-2.732,-2.763
1352853327.105,9352500,43558,-21556,1570.767,1210.827,-2.744,-2.777
1352853327.146,9352500,43503,-21547,1582.312,1197.883,-2.687,-2.742
1352853327.184,9352500,43461,-21529,1581.346,1121.328,-2.683,-2.78
1352853327.223,9352500,43456,-21542,1579.002,1031.801,-2.621,-2.747
1352853327.261,9352500,43382,-21514,1576.586,1146.881,-2.764,-2.756
1352853327.301,9352500,43303,-21482,1573.037,1264.434,-2.759,-2.752
1352853327.34,9352500,43275,-21495,1563.826,1224.104,-2.75,-2.766
1352853327.381,9352500,43229,-21521,1560.259,1186.211,-2.73,-2.746
