time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853188.708,9330400,34873,-17618,1467.723,1280.126,2.821,2.799
1352853188.742,9330400,34830,-17590,1466.868,1302.011,2.751,2.748
1352853188.777,9330400,34778,-17591,1465.307,1328.155,2.797,2.803
1352853188.813,9330400,34735,-17600,1510.503,1331.884,2.817,2.782
1352853188.847,9330400,34692,-17595,1529.05,1292.245,2.82,2.822
1352853188.882,9330400,34649,-17596,1525.839,1307.894,2.819,2.824
1352853188.915,9330400,34583,-17598,1525.228,1345.215,2.869,2.863
1352853188.95,9330400,34526,-17606,1538.88,1334.973,2.913,2.883
1352853188.983,9330400,34479,-17615,1546.699,1338.209,2.908,2.925
1352853189.017,9330400,34407,-17644,1533.305,1425.251,2.972,2.985
1352853189.051,9330400,34354,-17650,1517.783,1403.728,3.023,3.017
1352853189.085,9330400,34291,-17664,1501.38,1346.579,3.023,3.001
1352853189.119,9330400,34239,-17667,1483.109,1425.567,3.022,3.01
1352853189.152,9330400,34193,-17656,1493.858,1448.267,3.025,3.006
1352853189.185,9330400,34158,-17643,1499.391,1434.15,2.909,3.001
1352853189.219,9330400,34079,-17636,1493.985,1443.701,2.856,2.965
1352853189.255,9330400,34001,-17648,1491.125,1440.867,2.902,3.006
1352853189.288,9330400,33968,-17655,1493.527,1367.109,2.901,2.977
1352853189.322,9330400,33936,-17659,1495.963,1381.929,2.872,2.996
1352853189.356,9330400,33900,-17671,1503.212,1289.524,2.951,3.026
1352853189.394,9330400,33872,-17685,1507.206,1205.574,2.992,3.09
1352853189.428,9330400,33837,-17659,1501.898,1165.986,2.889,2.97
1352853189.464,9330400,33805,-17646,1496.6,1228.078,2.908,2.913
1352853189.499,9330400,33737,-17643,1490.6,1284.661,2.862,2.915
1352853189.536,9330400,33700,-17652,1475.831,1250.468,2.87,2.891
1352853189.57,9330400,33654,-17628,1459.645,1306.306,2.899,2.849
1352853189.603,9330400,33612,-17611,1437.513,1273.437,2.816,2.83
1352853189.638,9330400,33526,-17617,1415.901,1425.875,2.951,2.907
1352853189.672,9330400,33472,-17627,1395.541,1434.579,3.019,2.943
1352853189.707,9330400,33408,-17640,1390.531,1397.171,3.042,3.013
1352853189.741,9330400,33327,-17659,1388.838,1435.168,3.119,3.093
1352853189.775,9330400,33274,-17657,1382.279,1454.722,3.121,3.092
1352853189.809,9330400,33221,-17686,1405.522,1415.022,-3.087,-3.105
1352853189.846,9330400,33162,-17729,1422.084,1429.106,-3.016,-2.992
1352853189.882,9330400,33111,-17756,1445.154,1434.965,-2.973,-2.979
1352853189.92,9330400,33053,-17788,1460.206,1357.632,-2.92,-2.989
1352853189.953,9330400,32996,-17790,1479.757,1414.442,-2.959,-3.033
1352853189.987,9330400,32939,-17773,1486.941,1442.479,-3.092,-3.077
1352853190.023,9330400,32875,-17762,1488.891,1454.75,3.084,3.072
1352853190.059,9330400,32816,-17749,1486.865,1489.687,3.02,3.05
1352853190.093,9330400,32764,-17735,1482.413,1491.449,3.074,3.036
1352853190.129,9330400,32727,-17737,1477.297,1433.642,-3.125,3.111
1352853190.165,9330400,32667,-17754,1481.373,1354.275,-3.042,3.136
1352853190.199,9330400,32621,-17758,1480.933,1346.563,-3.041,-3.111
1352853190.234,9330400,32572,-17757,1479.355,1339.601,-3.115,3.106
1352853190.268,9330400,32515,-17756,1475.41,1336.095,-3.119,-3.139
1352853190.301,9330400,32460,-17754,1474.958,1302.188,3.095,3.117
1352853190.334,9330400,32409,-17733,1472.106,1319.021,3.026,3.067
1352853190.37,9330400,32358,-17715,1470.871,1304.493,3.009,3.016
1352853190.405,9330400,32307,-17719,1469.969,1252.56,3.071,3.041
1352853190.442,9330400,32283,-17714,1471.429,1212.236,3.082,3.037
1352853190.478,9330400,32212,-17760,1475.721,1328.234,-3.082,3.108
