time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853305.257,9350500,42932,-18133,1527.834,854.999,2.783,0.0
1352853305.293,9350500,42933,-18133,1530.394,858.549,2.797,1.137
1352853305.327,9350500,42898,-18121,1528.346,812.617,2.743,2.278
1352853305.363,9350500,42871,-18106,1528.31,779.925,2.73,2.373
1352853305.401,9350500,42845,-18084,1526.667,685.724,2.616,2.481
1352853305.438,9350500,42830,-18068,1526.378,638.665,2.593,2.56
1352853305.478,9350500,42763,-18024,1525.641,750.825,2.437,2.357
1352853305.515,9350500,42716,-17999,1525.324,755.055,2.452,2.368
1352853305.553,9350500,42658,-18103,1523.878,778.702,3.066,-3.117
1352853305.588,9350500,42589,-18110,1527.826,926.101,-3.081,-3.001
1352853305.628,9350500,42482,-18160,1541.433,1083.583,-2.909,-2.857
1352853305.663,9350500,42419,-18181,1566.817,1070.464,-2.837,-2.79
1352853305.702,9350500,42382,-18183,1563.801,1070.7,-2.866,-2.868
1352853305.738,9350500,42339,-18194,1562.966,1094.877,-2.886,-2.936
1352853305.775,9350500,42285,-18199,1565.634,1157.265,-2.9,-2.927
1352853305.811,9350500,42232,-18194,1564.431,1275.052,-3.006,-2.982
1352853305.849,9350500,42150,-18179,1579.805,1257.625,3.111,3.131
1352853305.888,9350500,42057,-18161,1638.159,1279.413,2.978,3.039
1352853305.926,9350500,41991,-18142,1668.934,1333.012,2.97,2.999
1352853305.963,9350500,41921,-18120,1668.631,1378.144,2.904,2.946
1352853306.003,9350500,41862,-18072,1665.409,1427.086,2.8,2.886
1352853306.041,9350500,41817,-18039,1660.517,1401.457,2.737,2.802
1352853306.078,9350500,41779,-18009,1649.853,1358.391,2.697,2.788
1352853306.114,9350500,41741,-17986,1645.353,1325.45,2.62,2.71
1352853306.151,9350500,41698,-17963,1636.152,1361.276,2.656,2.694
1352853306.191,9350500,41609,-17938,1628.505,1523.539,2.636,2.717
1352853306.234,9350500,41481,-17910,1661.04,1708.281,2.697,2.734
1352853306.274,9350500,41419,-17884,1651.593,1784.254,2.697,2.727
1352853306.313,9350500,41360,-17883,1646.004,1837.613,2.751,2.824
1352853306.352,9350500,41319,-17898,1641.02,1739.106,2.814,2.864
1352853306.389,9350500,41245,-17896,1679.369,1735.375,2.904,2.939
1352853306.428,9350500,41214,-17881,1670.926,1599.761,2.899,2.962
1352853306.465,9350500,41187,-17864,1659.112,1510.747,2.86,3.003
1352853306.505,9350500,41123,-17846,1658.874,1461.579,2.819,3.03
