time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853312.415,9351200,45946,-20606,1539.87,804.428,-2.756,0.0
1352853312.453,9351200,45944,-20606,1535.362,795.415,-2.732,1.741
1352853312.49,9351200,45921,-20629,1580.803,793.669,-2.601,-2.493
1352853312.527,9351200,45887,-20646,1582.59,764.582,-2.555,-2.621
1352853312.563,9351200,45866,-20658,1589.82,741.624,-2.589,-2.684
1352853312.597,9351200,45830,-20669,1636.77,758.047,-2.547,-2.683
1352853312.632,9351200,45795,-20684,1643.002,759.729,-2.602,-2.705
1352853312.669,9351200,45763,-20696,1638.31,704.743,-2.656,-2.761
1352853312.707,9351200,45726,-20715,1634.857,776.457,-2.657,-2.743
1352853312.747,9351200,45680,-20737,1630.116,820.889,-2.737,-2.773
1352853312.783,9351200,45632,-20749,1624.259,869.011,-2.753,-2.83
1352853312.818,9351200,45576,-20735,1618.604,904.629,-2.803,-2.937
1352853312.855,9351200,45524,-20758,1612.982,995.426,-2.67,-2.818
1352853312.891,9351200,45472,-20780,1605.746,1090.347,-2.686,-2.796
1352853312.928,9351200,45418,-20771,1599.243,1194.153,-2.782,-2.854
1352853312.966,9351200,45373,-20785,1589.867,1278.21,-2.767,-2.837
1352853313.004,9351200,45328,-20802,1582.167,1286.04,-2.73,-2.774
1352853313.039,9351200,45269,-20800,1567.172,1398.383,-2.82,-2.843
1352853313.072,9351200,45218,-20802,1553.002,1485.924,-2.797,-2.856
1352853313.106,9351200,45165,-20818,1552.534,1453.183,-2.819,-2.877
1352853313.143,9351200,45097,-20811,1541.638,1412.689,-2.843,-2.913
1352853313.182,9351200,45039,-20769,1533.983,1362.579,-3.008,-3.017
1352853313.218,9351200,44991,-20770,1525.112,1346.154,-2.988,-3.065
1352853313.254,9351200,44946,-20806,1519.252,1429.243,-2.991,-3.066
1352853313.291,9351200,44892,-20803,1512.39,1428.053,-2.976,-3.069
1352853313.326,9351200,44857,-20776,1501.457,1352.257,-3.073,-3.126
1352853313.362,9351200,44821,-20748,1491.292,1291.846,3.117,-3.128
1352853313.401,9351200,44765,-20763,1485.304,1317.605,-3.072,-3.099
1352853313.441,9351200,44717,-20756,1477.008,1268.839,-3.025,-3.059
1352853313.479,9351200,44671,-20735,1467.554,1221.501,-3.116,-3.097
1352853313.517,9351200,44637,-20739,1461.256,1201.513,-3.099,-3.073
1352853313.554,9351200,44604,-20732,1452.433,1147.805,3.119,-3.139
1352853313.591,9351200,44576,-20744,1445.793,1101.21,-3.059,-3.079
1352853313.629,9351200,44536,-20785,1434.498,1099.319,-2.929,-3.005
1352853313.668,9351200,44497,-20808,1429.857,1100.341,-2.931,-2.986
1352853313.709,9351200,44458,-20818,1420.013,1068.052,-2.898,-2.974
1352853313.747,9351200,44411,-20838,1412.772,1064.98,-2.932,-2.998
1352853313.784,9351200,44356,-20852,1406.911,1059.293,-2.866,-2.903
1352853313.821,9351200,44314,-20852,1402.301,1070.086,-2.852,-2.917
1352853313.859,9351200,44271,-20883,1396.076,994.759,-2.868,-2.877
1352853313.898,9351200,44241,-20898,1386.37,1006.727,-2.881,-2.822
1352853313.936,9351200,44213,-20906,1386.258,969.271,-2.952,-2.879
1352853313.975,9351200,44183,-20901,1381.536,935.391,-2.912,-2.907
1352853314.012,9351200,44151,-20924,1375.877,894.092,-2.784,-2.771
1352853314.047,9351200,44120,-20934,1371.452,917.039,-2.745,-2.774
1352853314.085,9351200,44082,-20935,1368.118,1000.997,-2.679,-2.786
1352853314.122,9351200,44042,-20937,1365.057,1067.112,-2.781,-2.876
1352853314.16,9351200,43999,-20927,1359.326,1226.867,-2.844,-2.902
1352853314.201,9351200,43928,-20919,1361.028,1264.581,-2.942,-2.95
1352853314.239,9351200,43850,-20928,1364.955,1386.628,-2.977,-2.991
1352853314.275,9351200,43788,-20932,1359.515,1424.257,-2.913,-2.938
1352853314.311,9351200,43752,-20949,1399.51,1404.264,-2.862,-2.856
1352853314.347,9351200,43697,-20964,1427.304,1411.725,-2.772,-2.828
1352853314.383,9351200,43652,-20986,1425.43,1491.061,-2.706,-2.733
1352853314.422,9351200,43602,-20994,1420.409,1527.864,-2.756,-2.735
1352853314.458,9351200,43560,-21000,1416.922,1505.302,-2.796,-2.757
1352853314.494,9351200,43511,-21010,1411.282,1550.35,-2.778,-2.805
1352853314.532,9351200,43461,-21022,1407.256,1471.022,-2.818,-2.827
1352853314.57,9351200,43418,-21035,1403.114,1385.111,-2.777,-2.844
1352853314.606,9351200,43388,-21016,1399.515,1338.572,-2.89,-2.95
1352853314.643,9351200,43338,-21010,1400.77,1385.36,-2.945,-2.981
1352853314.68,9351200,43293,-21011,1397.745,1322.287,-2.991,-3.022
1352853314.716,9351200,43285,-21017,1415.069,1235.772,-2.976,-2.968
1352853314.754,9351200,43265,-21019,1415.352,1271.49,-3.008,-2.989
1352853314.792,9351200,43228,-21001,1413.162,1198.755,-3.112,-3.071
1352853314.829,9351200,43211,-20964,1410.579,1140.02,3.072,3.099
1352853314.866,9351200,43160,-20980,1407.915,1085.839,3.14,-3.09
1352853314.907,9351200,43113,-21014,1405.371,1060.59,-3.035,-2.949
1352853314.944,9351200,43079,-21027,1404.369,1118.207,-3.017,-2.991
1352853314.984,9351200,43003,-20938,1400.012,1264.422,3.019,3.085
1352853315.022,9351200,42932,-20901,1394.583,1302.372,2.966,3.032
1352853315.06,9351200,42891,-20883,1391.245,1280.871,2.938,2.987
1352853315.097,9351200,42869,-20873,1389.745,1213.997,2.93,2.982
1352853315.134,9351200,42837,-20842,1388.807,1161.694,2.915,2.952
1352853315.171,9351200,42831,-20839,1396.126,1059.24,2.85,2.906
1352853315.205,9351200,42818,-20843,1398.072,975.57,2.845,2.883
1352853315.243,9351200,42800,-20841,1395.029,880.927,2.855,2.918
1352853315.282,9351200,42759,-20838,1391.658,924.782,2.961,2.918
1352853315.317,9351200,42727,-20842,1393.123,965.035,3.014,2.999
1352853315.356,9351200,42682,-20883,1408.43,960.405,3.136,3.107
1352853315.395,9351200,42634,-20906,1414.654,1079.994,-3.113,-3.128
1352853315.432,9351200,42572,-20944,1412.563,1155.153,-3.007,-3.031
1352853315.468,9351200,42538,-20945,1412.503,1108.543,-3.131,-3.109
1352853315.506,9351200,42509,-20926,1408.912,1059.495,3.061,3.112
1352853315.543,9351200,42508,-20913,1405.152,1043.743,3.054,3.068
1352853315.583,9351200,42473,-20894,1402.386,1079.627,3.017,3.071
1352853315.624,9351200,42426,-20849,1397.3,1140.563,2.884,2.976
1352853315.663,9351200,42377,-20814,1395.745,1132.683,2.766,2.899
1352853315.701,9351200,42351,-20783,1392.581,1138.392,2.713,2.89
1352853315.74,9351200,42325,-20739,1388.353,1209.203,2.583,2.741
1352853315.781,9351200,42283,-20717,1388.412,1141.334,2.537,2.737
1352853315.821,9351200,42251,-20695,1388.412,1058.13,2.533,2.787
1352853315.86,9351200,42070,-20868,1440.391,1453.137,-2.828,-2.989
1352853315.9,9351200,41981,-20935,1476.032,1768.114,-2.672,-2.868
1352853315.937,9351200,41934,-20959,1476.152,1737.866,-2.736,-2.857
1352853315.975,9351200,41852,-20980,1516.667,1840.585,-2.768,-2.895
1352853316.013,9351200,41801,-21001,1544.202,1737.137,-2.761,-2.846
1352853316.051,9351200,41746,-20999,1541.628,1689.479,-2.885,-2.915
1352853316.089,9351200,41695,-21000,1568.27,1716.977,-2.867,-2.942
1352853316.125,9351200,41645,-20994,1578.852,1604.04,-2.932,-2.989
1352853316.162,9351200,41589,-21010,1578.884,1578.518,-2.899,-2.971
1352853316.2,9351200,41538,-21020,1578.884,1487.527,-2.883,-2.996
1352853316.238,9351200,41483,-20988,1590.291,1467.116,-3.048,-3.127
1352853316.274,9351200,41440,-20952,1594.965,1468.295,3.123,3.098
1352853316.312,9351200,41389,-20938,1600.6,1398.963,3.01,3.018
1352853316.353,9351200,41399,-20892,1594.709,1156.26,3.012,2.99
1352853316.391,9351200,41402,-20865,1589.866,1027.02,3.008,2.976
1352853316.428,9351200,41373,-20876,1588.273,954.142,3.095,3.038
1352853316.466,9351200,41336,-20919,1585.568,1011.572,-2.956,-3.052
1352853316.504,9351200,41269,-20712,1577.608,1839.143,2.35,2.493
1352853316.542,9351200,41221,-20662,1577.615,1724.104,2.346,2.503
1352853316.582,9351200,41176,-20638,1574.048,1715.691,2.373,2.448
1352853316.618,9351200,41168,-20674,1565.469,1547.697,2.45,2.363
1352853316.655,9351200,41168,-20664,1555.817,1447.869,2.315,2.278
1352853316.695,9351200,41116,-20642,1560.109,1367.17,2.466,2.396
1352853316.732,9351200,41072,-20651,1563.414,1168.201,2.743,2.644
1352853316.768,9351200,41018,-20657,1558.179,1221.533,2.845,2.811
1352853316.807,9351200,40986,-20663,1551.989,1198.378,2.834,2.768
1352853316.846,9351200,40923,-20728,1548.854,1202.995,-3.139,3.067
1352853316.882,9351200,40894,-20745,1544.851,1209.769,3.129,3.128
1352853316.922,9351200,40932,-20651,1529.959,1165.311,2.662,2.598
1352853316.959,9351200,40913,-20554,1518.612,1329.866,2.353,2.311
1352853316.996,9351200,40889,-20507,1506.773,1308.162,2.247,2.223
1352853317.034,9351200,40813,-20501,1506.588,1314.731,2.357,2.307
1352853317.076,9351200,40757,-20478,1509.796,1278.36,2.388,2.354
1352853317.112,9351200,40729,-20461,1509.924,1213.15,2.456,2.383
1352853317.15,9351200,40692,-20464,1501.072,1169.255,2.457,2.378
1352853317.187,9351200,40624,-20434,1497.384,1207.159,2.481,2.449
1352853317.226,9351200,40546,-20420,1495.122,1249.177,2.575,2.567
1352853317.263,9351200,40481,-20389,1496.034,1292.603,2.663,2.616
1352853317.3,9351200,40430,-20387,1513.321,1243.124,2.687,2.674
1352853317.337,9351200,40389,-20405,1539.015,1204.099,2.725,2.741
1352853317.374,9351200,40359,-20431,1548.063,1096.36,2.886,2.818
1352853317.411,9351200,40322,-20433,1546.046,1081.157,2.998,2.885
1352853317.448,9351200,40288,-20433,1538.657,1086.093,2.901,2.851
1352853317.482,9351200,40242,-20423,1529.247,1162.895,2.823,2.849
1352853317.517,9351200,40200,-20429,1519.41,1098.385,2.94,2.928
1352853317.552,9351200,40159,-20417,1512.804,1144.557,2.923,2.911
1352853317.59,9351200,40090,-20419,1509.852,1222.26,2.917,2.945
1352853317.627,9351200,40008,-20404,1510.186,1370.563,2.913,2.948
1352853317.667,9351200,39915,-20361,1522.064,1555.649,2.741,2.793
1352853317.703,9351200,39849,-20339,1521.949,1562.695,2.737,2.813
1352853317.742,9351200,39780,-20316,1519.174,1575.539,2.728,2.826
1352853317.778,9351200,39729,-20307,1519.355,1646.535,2.708,2.835
1352853317.818,9351200,39683,-20303,1521.292,1672.887,2.763,2.818
1352853317.857,9351200,39625,-20287,1550.042,1652.853,2.761,2.8
1352853317.894,9351200,39577,-20271,1547.05,1655.819,2.716,2.784
1352853317.932,9351200,39520,-20248,1544.402,1637.779,2.722,2.813
1352853317.969,9351200,39460,-20236,1541.926,1625.067,2.755,2.825
1352853318.009,9351200,39416,-20217,1540.526,1586.616,2.776,2.846
1352853318.048,9351200,39391,-20210,1538.217,1543.36,2.79,2.854
1352853318.087,9351200,39349,-20184,1535.978,1563.482,2.809,2.815
1352853318.127,9351200,39314,-20158,1533.859,1467.002,2.811,2.825
1352853318.164,9351200,39287,-20170,1569.136,1398.184,2.867,2.898
1352853318.199,9351200,39255,-20181,1648.956,1334.059,2.949,2.982
1352853318.236,9351200,39229,-20196,1695.875,1227.296,2.982,3.033
1352853318.273,9351200,39217,-20185,1707.142,1025.44,2.921,2.993
1352853318.311,9351200,39189,-20179,1711.728,1005.28,2.92,2.999
1352853318.35,9351200,39158,-20174,1699.555,1009.297,2.948,2.989
1352853318.388,9351200,39131,-20171,1682.549,938.367,2.98,3.019
1352853318.425,9351200,39099,-20186,1665.317,928.486,3.011,2.992
1352853318.464,9351200,39051,-20179,1664.241,964.128,2.98,2.967
1352853318.503,9351200,39019,-20168,1665.022,1034.317,2.891,2.954
1352853318.543,9351200,38973,-20171,1649.857,1110.233,2.932,2.991
1352853318.579,9351200,38927,-20173,1635.376,1100.806,2.914,2.986
1352853318.617,9351200,38895,-20158,1647.899,1103.506,2.954,3.002
1352853318.654,9351200,38863,-20158,1638.865,1086.196,2.922,2.981
1352853318.689,9351200,38814,-20152,1631.69,1071.478,2.865,2.909
1352853318.727,9351200,38787,-20142,1628.896,1010.901,2.874,2.885
1352853318.764,9351200,38743,-20131,1620.809,1035.229,2.86,2.871
1352853318.801,9351200,38687,-20122,1616.337,982.43,2.834,2.806
1352853318.837,9351200,38658,-20116,1609.35,901.942,2.787,2.839
1352853318.873,9351200,38618,-20113,1707.859,899.024,2.777,2.857
1352853318.912,9351200,38592,-20097,1745.367,922.433,2.805,2.807
1352853318.951,9351200,38552,-20085,1732.035,911.599,2.828,2.85
1352853318.99,9351200,38518,-20082,1717.474,903.153,2.794,2.823
1352853319.03,9351200,38475,-20098,1702.766,890.166,2.898,2.93
1352853319.068,9351200,38438,-20094,1683.292,891.96,2.796,2.846
1352853319.105,9351200,38410,-20088,1666.116,915.578,2.827,2.888
1352853319.146,9351200,38376,-20076,1718.51,848.002,2.733,2.891
1352853319.185,9351200,38355,-20067,1738.049,892.166,2.809,2.895
1352853319.221,9351200,38315,-20060,1738.322,922.792,2.841,2.933
1352853319.263,9351200,38257,-20049,1762.148,979.06,2.913,2.894
1352853319.299,9351200,38217,-20044,1770.187,1009.126,2.933,2.955
1352853319.336,9351200,38176,-20026,1764.243,1044.383,2.88,2.938
1352853319.375,9351200,38140,-20015,1757.144,1023.651,2.889,2.93
1352853319.414,9351200,38110,-20009,1750.385,985.198,2.884,2.881
1352853319.453,9351200,38071,-19992,1738.441,1021.411,2.897,2.916
1352853319.49,9351200,38035,-19979,1734.345,1036.869,2.914,2.905
1352853319.527,9351200,38003,-19975,1727.343,982.761,2.949,2.997
1352853319.562,9351200,37968,-19975,1720.592,1040.719,2.935,3.011
1352853319.598,9351200,37949,-19966,1713.823,1051.709,2.895,2.947
1352853319.636,9351200,37895,-19946,1707.461,1151.03,2.909,2.939
1352853319.675,9351200,37830,-19930,1700.898,1215.598,2.939,2.96
1352853319.715,9351200,37791,-19924,1695.132,1191.904,2.953,2.971
1352853319.751,9351200,37733,-19888,1694.74,1235.796,2.83,2.924
1352853319.79,9351200,37658,-19881,1752.994,1308.154,2.844,2.929
1352853319.83,9351200,37608,-19890,1776.294,1278.494,2.952,2.96
1352853319.869,9351200,37542,-19898,1768.369,1293.605,3.026,2.986
1352853319.906,9351200,37504,-19883,1758.694,1230.332,2.983,2.956
1352853319.943,9351200,37470,-19881,1755.72,1173.538,2.998,2.982
1352853319.984,9351200,37429,-19879,1753.011,1195.76,3.066,3.068
1352853320.023,9351200,37426,-19881,1753.267,1062.105,3.105,3.052
1352853320.06,9351200,37416,-19897,1753.814,970.029,-3.109,3.089
1352853320.097,9351200,37369,-19885,1750.148,1020.868,3.087,3.036
1352853320.134,9351200,37348,-19860,1747.521,956.69,2.952,2.952
1352853320.171,9351200,37336,-19827,1743.585,918.459,2.855,2.878
1352853320.209,9351200,37300,-19801,1738.063,940.921,2.74,2.774
1352853320.249,9351200,37279,-19786,1732.98,981.602,2.708,2.769
1352853320.286,9351200,37277,-19761,1759.046,981.659,2.527,2.65
1352853320.321,9351200,37242,-19755,1756.021,946.608,2.644,2.71
1352853320.359,9351200,37207,-19758,1750.661,893.764,2.708,2.756
1352853320.397,9351200,37173,-19751,1746.949,926.017,2.7,2.743
1352853320.434,9351200,37132,-19727,1743.363,891.927,2.725,2.742
1352853320.473,9351200,37073,-19730,1736.71,872.455,2.843,2.841
1352853320.515,9351200,37036,-19719,1734.483,899.884,2.831,2.806
1352853320.554,9351200,37015,-19700,1734.351,941.428,2.798,2.8
1352853320.591,9351200,36959,-19747,1716.204,879.185,2.988,2.989
1352853320.629,9351200,36909,-19793,1691.5,844.684,-3.086,-3.064
1352853320.67,9351200,36880,-19802,1673.604,818.978,-3.049,-3.03
1352853320.709,9351200,36866,-19805,1665.183,755.398,-2.986,-3.082
1352853320.748,9351200,36800,-19828,1640.608,740.597,-2.876,-2.928
1352853320.788,9351200,36760,-19833,1634.185,750.711,-2.866,-2.939
1352853320.827,9351200,36737,-19843,1627.369,665.775,-2.874,-2.876
1352853320.866,9351200,36716,-19864,1620.217,722.103,-2.829,-2.82
1352853320.905,9351200,36683,-19885,1615.885,745.504,-2.809,-2.85
1352853320.943,9351200,36653,-19853,1664.549,681.87,-3.053,-3.085
1352853320.98,9351200,36635,-19851,1662.366,735.8,-3.026,-3.042
1352853321.016,9351200,36641,-19827,1664.335,649.275,3.09,3.053
1352853321.052,9351200,36628,-19812,1666.184,639.143,2.957,2.958
1352853321.091,9351200,36590,-19798,1665.389,679.606,2.932,2.929
1352853321.126,9351200,36544,-19788,1661.17,724.054,2.931,2.981
1352853321.162,9351200,36493,-19770,1659.517,758.175,2.888,2.857
1352853321.199,9351200,36495,-19731,1663.094,778.546,2.748,2.794
1352853321.238,9351200,36494,-19690,1668.795,797.595,2.637,2.742
1352853321.276,9351200,36123,-19661,1615.604,863.334,-3.077,-2.801
1352853321.316,9351200,36086,-19697,1610.308,1007.263,-2.739,-2.635
1352853321.351,9351200,36045,-19739,1607.421,1061.85,-2.6,-2.544
1352853321.388,9351200,35974,-19699,1618.136,1162.059,-2.983,-3.082
1352853321.429,9351200,35917,-19697,1627.791,1206.768,-3.077,-3.061
1352853321.465,9351200,35859,-19679,1635.831,1227.636,3.112,3.024
1352853321.503,9351200,35797,-19668,1646.684,1336.475,2.984,2.926
1352853321.541,9351200,35734,-19639,1657.907,1309.316,2.934,2.89
1352853321.574,9351200,35675,-19616,1648.962,1303.413,2.825,2.866
1352853321.608,9351200,35649,-19626,1636.245,1263.734,2.85,2.921
1352853321.643,9351200,35593,-19638,1634.778,1206.027,3.023,3.082
1352853321.681,9351200,35533,-19668,1638.654,1184.409,-3.013,-2.997
1352853321.719,9351200,35471,-19672,1634.168,1223.204,-2.842,-2.886
1352853321.759,9351200,35423,-19675,1632.139,1210.672,-2.847,-2.87
1352853321.797,9351200,35410,-19683,1629.897,1138.218,-2.9,-2.913
1352853321.833,9351200,35339,-19708,1654.426,1147.822,-2.773,-2.858
1352853321.868,9351200,35284,-19730,1662.476,1219.794,-2.733,-2.793
1352853321.905,9351200,35236,-19714,1659.153,1179.18,-2.856,-2.897
1352853321.941,9351200,35214,-19649,1656.282,1138.333,-3.019,-3.073
1352853321.976,9351200,35180,-19594,1679.762,1025.965,-3.122,3.087
1352853322.011,9351200,35214,-19452,1671.55,932.5,2.806,2.823
1352853322.048,9351200,35185,-19435,1670.932,907.774,2.76,2.83
1352853322.084,9351200,35108,-19425,1697.928,1050.466,2.825,2.799
1352853322.125,9351200,35032,-19455,1722.148,1064.844,2.833,2.902
1352853322.164,9351200,34987,-19462,1719.114,996.382,2.877,2.939
1352853322.202,9351200,34983,-19472,1711.843,961.721,2.892,2.968
1352853322.237,9351200,34944,-19418,1719.68,1007.182,2.891,2.994
1352853322.274,9351200,34935,-19430,1704.504,881.943,3.009,3.042
1352853322.311,9351200,34899,-19429,1691.236,937.698,-3.135,-3.118
1352853322.348,9351200,34885,-19438,1670.97,898.544,-3.019,-3.056
1352853322.385,9351200,34861,-19465,1657.157,988.867,-2.879,-2.917
1352853322.423,9351200,34791,-19497,1682.681,1085.853,-2.77,-2.851
1352853322.46,9351200,34748,-19511,1693.409,1087.626,-2.733,-2.864
1352853322.497,9351200,34717,-19509,1701.726,963.909,-2.82,-2.922
1352853322.533,9351200,34688,-19498,1706.237,889.789,-2.945,-3.008
1352853322.572,9351200,34627,-19482,1734.277,919.92,-2.993,-3.013
1352853322.61,9351200,34589,-19464,1727.844,884.091,-3.037,-3.069
1352853322.646,9351200,34569,-19432,1717.695,809.312,3.129,3.098
1352853322.682,9351200,34514,-19436,1711.277,909.534,3.067,3.127
1352853322.719,9351200,34476,-19435,1704.031,908.936,2.983,3.034
1352853322.759,9351200,34415,-19423,1712.403,994.884,2.897,2.953
1352853322.793,9351200,34357,-19398,1716.329,1031.726,2.88,2.947
1352853322.833,9351200,34311,-19387,1709.41,1054.339,2.831,2.879
1352853322.872,9351200,34281,-19369,1702.863,1027.403,2.799,2.814
1352853322.91,9351200,34241,-19369,1698.631,1013.306,2.875,2.923
1352853322.948,9351200,34222,-19361,1691.618,979.287,2.872,2.948
1352853322.987,9351200,34188,-19356,1688.151,1006.991,2.927,2.976
1352853323.026,9351200,34166,-19350,1684.118,988.773,2.956,3.011
1352853323.064,9351200,34141,-19373,1680.432,1034.21,3.115,3.111
1352853323.102,9351200,34085,-19359,1724.419,1091.47,3.015,3.029
1352853323.138,9351200,34046,-19364,1718.381,1136.93,3.06,3.05
1352853323.177,9351200,34002,-19380,1713.01,1038.953,3.069,3.1
1352853323.216,9351200,33977,-19370,1698.852,1015.327,2.994,3.074
1352853323.255,9351200,33931,-19364,1692.182,1041.162,3.03,3.068
