time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853300.842,9350000,42492,-18249,1589.051,932.986,2.851,0.0
1352853300.877,9350000,42491,-18248,1585.317,925.355,2.869,2.554
1352853300.913,9350000,42450,-18230,1586.082,889.686,2.831,2.654
1352853300.949,9350000,42424,-18220,1586.126,871.648,2.789,2.74
1352853300.989,9350000,42377,-18216,1607.277,874.718,2.836,2.834
1352853301.024,9350000,42363,-18294,1612.624,961.821,-2.99,-2.917
1352853301.063,9350000,42307,-18314,1655.857,1091.461,-2.884,-2.891
1352853301.103,9350000,42258,-18342,1658.685,1168.088,-2.837,-2.855
1352853301.14,9350000,42198,-18378,1667.662,1221.306,-2.81,-2.844
1352853301.177,9350000,42128,-18406,1700.237,1305.637,-2.763,-2.754
1352853301.212,9350000,42068,-18424,1714.301,1421.762,-2.741,-2.72
1352853301.247,9350000,42021,-18439,1710.321,1444.175,-2.733,-2.703
1352853301.284,9350000,41959,-18455,1719.935,1536.117,-2.718,-2.75
1352853301.322,9350000,41928,-18458,1713.274,1483.475,-2.724,-2.773
1352853301.357,9350000,41865,-18442,1711.689,1573.979,-2.85,-2.825
1352853301.391,9350000,41808,-18445,1706.184,1632.526,-2.793,-2.807
1352853301.427,9350000,41733,-18447,1711.933,1668.879,-2.829,-2.819
1352853301.464,9350000,41684,-18465,1725.126,1622.504,-2.843,-2.818
1352853301.5,9350000,41650,-18471,1719.341,1616.637,-2.842,-2.862
1352853301.537,9350000,41634,-18483,1717.254,1510.866,-2.812,-2.843
1352853301.574,9350000,41581,-18476,1714.525,1464.312,-2.86,-2.921
1352853301.613,9350000,41540,-18495,1710.141,1369.753,-2.877,-2.855
1352853301.65,9350000,41485,-18495,1706.669,1447.509,-2.91,-2.925
1352853301.687,9350000,41473,-18383,1697.484,1475.742,3.131,3.131
1352853301.723,9350000,41418,-18383,1692.532,1463.811,-3.124,3.112
1352853301.758,9350000,41389,-18399,1691.101,1408.694,-3.135,3.125
1352853301.796,9350000,41369,-18402,1688.079,1323.864,-3.033,-3.098
1352853301.838,9350000,41332,-18359,1676.726,1347.306,-3.101,3.137
1352853301.874,9350000,41315,-18404,1673.031,1320.868,-2.946,-3.021
1352853301.91,9350000,41272,-18433,1674.279,1355.239,-2.79,-2.917
1352853301.947,9350000,41213,-18439,1673.266,1341.68,-2.822,-2.875
1352853301.985,9350000,41188,-18425,1668.405,1323.347,-2.845,-2.889
