time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853349.585,9354901,47013,-22216,1083.502,1416.68,-1.704,0.0
1352853349.622,9354901,47011,-22215,1083.828,1413.341,-1.715,2.463
1352853349.662,9354901,47000,-22257,1084.339,1352.554,-1.756,-2.112
1352853349.701,9354901,46985,-22305,1109.562,1336.371,-1.841,-1.971
1352853349.742,9354901,46961,-22350,1182.553,1316.084,-1.873,-1.943
1352853349.779,9354901,46930,-22394,1243.75,1309.838,-1.961,-1.976
1352853349.819,9354901,46909,-22427,1266.661,1318.673,-1.939,-1.954
1352853349.855,9354901,46918,-22476,1348.28,1288.364,-1.884,-1.853
1352853349.893,9354901,46929,-22529,1438.1,1273.82,-1.868,-1.802
1352853349.93,9354901,46946,-22557,1549.006,1274.175,-1.819,-1.771
1352853349.968,9354901,46962,-22609,1635.231,1235.123,-1.781,-1.748
1352853350.007,9354901,46963,-22667,1652.498,1280.568,-1.707,-1.73
1352853350.044,9354901,46979,-22730,1687.079,1312.541,-1.643,-1.712
1352853350.082,9354901,46973,-22771,1685.356,1286.577,-1.726,-1.716
1352853350.121,9354901,46959,-22805,1685.685,1302.857,-1.736,-1.776
1352853350.16,9354901,46953,-22839,1726.849,1228.537,-1.726,-1.796
1352853350.198,9354901,46945,-22876,1752.457,1132.296,-1.716,-1.753
1352853350.234,9354901,46971,-22919,1797.522,1117.041,-1.709,-1.736
1352853350.27,9354901,46989,-22962,1822.875,1102.808,-1.671,-1.739
1352853350.313,9354901,46946,-23014,1817.421,1080.048,-1.759,-1.817
1352853350.352,9354901,46951,-23063,1819.613,1082.451,-1.702,-1.756
1352853350.391,9354901,46977,-23126,1832.43,1148.314,-1.626,-1.647
1352853350.433,9354901,46962,-23129,1829.965,1046.436,-1.724,-1.78
1352853350.471,9354901,46963,-23186,1830.616,1043.029,-1.74,-1.735
1352853350.507,9354901,46981,-23209,1832.351,956.243,-1.663,-1.683
1352853350.548,9354901,47009,-23300,1831.945,1031.584,-1.555,-1.593
1352853350.586,9354901,47023,-23352,1834.388,1053.449,-1.498,-1.543
1352853350.623,9354901,47075,-23421,1837.618,1002.782,-1.374,-1.402
1352853350.66,9354901,47096,-23451,1839.78,908.023,-1.31,-1.348
1352853350.694,9354901,47092,-23472,1837.32,833.385,-1.342,-1.353
1352853350.729,9354901,47114,-23504,1839.849,920.679,-1.301,-1.408
1352853350.769,9354901,47110,-23539,1839.916,914.238,-1.344,-1.435
1352853350.807,9354901,47111,-23573,1839.916,913.648,-1.337,-1.438
1352853350.844,9354901,47120,-23609,1839.916,888.371,-1.282,-1.46
1352853350.88,9354901,47127,-23640,1839.916,901.213,-1.226,-1.394
1352853350.917,9354901,47136,-23672,1839.916,892.729,-1.248,-1.392
1352853350.955,9354901,47146,-23705,1839.916,910.303,-1.245,-1.413
1352853350.993,9354901,47153,-23740,1840.022,893.966,-1.297,-1.451
1352853351.034,9354901,47161,-23776,1840.147,821.299,-1.232,-1.421
1352853351.073,9354901,47181,-23808,1840.138,748.818,-1.277,-1.504
