time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853318.837,9351800,41866,-18447,1475.405,973.693,3.123,0.0
1352853318.873,9351800,41866,-18450,1465.101,969.043,3.13,-3.002
1352853318.912,9351800,41839,-18448,1482.139,924.183,-3.044,-3.063
1352853318.951,9351800,41820,-18450,1477.604,901.071,-2.967,-2.979
1352853318.99,9351800,41799,-18449,1473.843,899.97,-2.936,-2.98
1352853319.03,9351800,41778,-18449,1469.49,857.304,-2.941,-3.01
1352853319.068,9351800,41754,-18454,1463.567,803.115,-2.969,-3.014
1352853319.105,9351800,41715,-18438,1457.9,822.223,-3.117,-3.128
1352853319.146,9351800,41671,-18443,1456.253,878.319,-3.058,-3.053
1352853319.185,9351800,41624,-18425,1452.702,898.718,-3.084,-3.099
1352853319.221,9351800,41580,-18384,1446.678,919.198,3.086,3.059
1352853319.263,9351800,41543,-18410,1441.842,958.761,-3.007,-3.003
1352853319.299,9351800,41475,-18378,1434.389,1045.943,3.139,-3.125
1352853319.336,9351800,41442,-18354,1425.838,1067.683,3.08,-3.13
1352853319.375,9351800,41408,-18374,1417.32,1036.869,-3.034,-3.108
1352853319.414,9351800,41374,-18365,1408.373,1042.829,-3.081,-3.106
1352853319.453,9351800,41347,-18380,1399.834,1115.918,-2.964,-3.038
1352853319.49,9351800,41317,-18414,1392.511,1154.872,-2.843,-2.933
1352853319.527,9351800,41316,-18380,1387.783,1017.568,-2.949,-3.001
1352853319.562,9351800,41278,-18356,1382.054,984.132,-3.024,-3.1
1352853319.598,9351800,41259,-18340,1375.731,850.625,3.125,3.089
1352853319.636,9351800,41232,-18322,1366.443,841.474,3.011,3.04
1352853319.675,9351800,41184,-18325,1359.13,900.587,3.017,3.062
1352853319.715,9351800,41141,-18325,1349.886,922.632,3.079,-3.123
1352853319.751,9351800,41110,-18317,1341.477,934.269,3.087,-3.131
1352853319.79,9351800,41072,-18316,1336.547,948.981,3.046,-3.118
1352853319.83,9351800,41057,-18307,1333.009,897.71,2.992,3.116
1352853319.869,9351800,41018,-18304,1327.228,910.887,3.045,-3.114
1352853319.906,9351800,40962,-18291,1323.092,957.913,3.094,-3.113
1352853319.943,9351800,40926,-18290,1323.312,968.333,3.102,3.101
1352853319.984,9351800,40889,-18290,1323.312,931.826,-3.127,-3.131
1352853320.023,9351800,40854,-18292,1323.312,900.279,-3.081,-3.1
1352853320.06,9351800,40723,-18296,1307.569,1148.951,-3.093,-3.084
1352853320.097,9351800,40682,-18303,1297.407,1208.223,3.113,3.119
1352853320.134,9351800,40648,-18326,1283.61,1144.924,3.068,-3.126
1352853320.171,9351800,40622,-18337,1276.446,1146.562,-3.133,-3.094
1352853320.209,9351800,40586,-18331,1271.125,1141.597,3.131,-3.13
1352853320.249,9351800,40526,-18339,1368.792,1191.23,3.061,3.087
1352853320.286,9351800,40484,-18332,1368.514,1150.745,2.992,3.007
1352853320.321,9351800,40439,-18299,1362.488,1099.161,2.928,2.936
1352853320.359,9351800,40422,-18271,1352.61,1035.311,2.818,2.868
1352853320.397,9351800,40380,-18266,1352.845,1020.671,2.862,2.884
1352853320.434,9351800,40344,-18235,1345.804,1058.478,2.786,2.755
1352853320.473,9351800,40308,-18216,1338.791,1018.498,2.834,2.783
1352853320.515,9351800,40272,-18196,1333.159,1031.806,2.706,2.737
1352853320.554,9351800,40237,-18204,1340.748,1061.848,2.805,2.828
1352853320.591,9351800,40221,-18193,1334.546,1009.298,2.791,2.78
1352853320.629,9351800,40195,-18185,1325.555,993.872,2.779,2.712
1352853320.67,9351800,40163,-18177,1319.319,937.695,2.754,2.748
1352853320.709,9351800,40136,-18179,1316.198,940.367,2.814,2.783
1352853320.748,9351800,40098,-18171,1316.326,988.892,2.797,2.791
1352853320.788,9351800,40060,-18169,1308.765,981.816,2.777,2.793
1352853320.827,9351800,40013,-18168,1300.877,965.902,2.836,2.861
1352853320.866,9351800,39961,-18188,1312.289,1064.411,2.868,2.873
1352853320.905,9351800,39906,-18170,1309.624,1063.098,2.897,2.917
1352853320.943,9351800,39866,-18163,1309.672,1053.766,2.864,2.877
1352853320.98,9351800,39778,-18178,1308.753,1209.89,3.016,2.926
1352853321.016,9351800,39735,-18178,1308.925,1167.243,3.08,2.977
1352853321.052,9351800,39695,-18172,1305.667,1218.522,3.019,3.001
1352853321.091,9351800,39637,-18180,1304.687,1214.248,3.126,3.118
1352853321.126,9351800,39606,-18199,1303.628,1134.302,-2.983,-3.013
1352853321.162,9351800,39545,-18218,1303.058,1213.04,-2.903,-2.924
1352853321.199,9351800,39502,-18242,1301.4,1271.1,-2.789,-2.755
1352853321.238,9351800,39463,-18275,1300.027,1378.393,-2.682,-2.675
1352853321.276,9351800,39422,-18299,1298.691,1332.129,-2.679,-2.67
1352853321.316,9351800,39355,-18324,1367.094,1481.456,-2.739,-2.681
1352853321.351,9351800,39305,-18333,1368.092,1462.769,-2.785,-2.774
1352853321.388,9351800,39260,-18324,1369.351,1431.282,-2.858,-2.859
1352853321.429,9351800,39192,-18314,1384.195,1462.091,-2.929,-2.914
1352853321.465,9351800,39151,-18317,1447.435,1444.755,-2.963,-2.93
1352853321.503,9351800,39094,-18316,1449.85,1363.363,-2.976,-2.976
1352853321.541,9351800,39039,-18299,1453.423,1382.548,-3.052,-3.068
1352853321.574,9351800,38985,-18280,1455.589,1373.074,3.07,3.117
1352853321.608,9351800,38940,-18251,1451.28,1426.627,3.093,3.114
1352853321.643,9351800,38897,-18222,1450.575,1485.224,3.02,3.049
1352853321.681,9351800,38833,-18199,1473.373,1489.099,3.004,3.027
1352853321.719,9351800,38772,-18189,1473.108,1430.25,3.01,3.019
1352853321.759,9351800,38707,-18181,1471.173,1433.467,2.976,3.011
1352853321.797,9351800,38637,-18171,1470.457,1466.554,2.929,2.942
1352853321.833,9351800,38614,-18131,1471.056,1376.397,2.839,2.918
1352853321.868,9351800,38575,-18115,1474.333,1380.013,2.799,2.903
1352853321.905,9351800,38537,-18090,1473.667,1328.07,2.815,2.887
1352853321.941,9351800,38497,-18075,1473.596,1269.839,2.793,2.842
1352853321.976,9351800,38465,-18079,1473.147,1209.243,2.747,2.787
1352853322.011,9351800,38442,-18070,1472.592,1177.221,2.731,2.765
1352853322.048,9351800,38415,-18064,1481.773,1133.432,2.742,2.78
1352853322.084,9351800,38382,-18062,1485.892,1056.842,2.712,2.751
1352853322.125,9351800,38348,-18044,1487.074,1012.12,2.669,2.751
1352853322.164,9351800,38299,-18016,1492.897,1029.068,2.739,2.787
1352853322.202,9351800,38253,-17997,1494.739,1014.347,2.771,2.817
1352853322.237,9351800,38242,-18002,1494.554,970.675,2.84,2.85
1352853322.274,9351800,38207,-18000,1494.121,906.942,2.863,2.901
1352853322.311,9351800,38186,-18016,1492.678,874.716,2.988,3.029
1352853322.348,9351800,38145,-18036,1491.332,865.362,3.125,3.057
1352853322.385,9351800,38114,-18053,1488.812,879.634,-3.069,3.113
1352853322.423,9351800,38067,-18068,1487.703,947.209,-3.122,3.105
1352853322.46,9351800,38024,-18073,1486.37,977.395,-3.113,3.074
1352853322.497,9351800,37980,-18096,1485.117,1029.547,-3.1,3.115
1352853322.533,9351800,37927,-18101,1485.126,1035.782,-3.072,3.133
1352853322.572,9351800,37869,-18098,1493.072,962.343,3.132,3.074
1352853322.61,9351800,37819,-18120,1494.019,948.037,3.114,3.098
1352853322.646,9351800,37789,-18118,1503.388,942.34,3.138,3.083
