time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853362.09,9360200,24280,-16485,1764.564,1200.452,2.757,0.0
1352853362.125,9360200,24280,-16487,1760.959,1215.368,2.757,3.082
1352853362.163,9360200,24227,-16463,1794.247,1204.111,2.711,2.854
1352853362.201,9360200,24186,-16438,1805.966,1161.84,2.726,2.871
1352853362.236,9360200,24158,-16430,1794.508,1106.942,2.777,2.89
1352853362.274,9360200,24120,-16419,1783.611,1145.934,2.784,2.875
1352853362.31,9360200,24076,-16399,1779.665,1173.305,2.783,2.874
1352853362.343,9360200,24037,-16390,1775.557,1215.58,2.785,2.85
1352853362.381,9360200,23982,-16366,1769.218,1270.015,2.763,2.802
1352853362.419,9360200,23932,-16355,1760.73,1222.601,2.746,2.829
1352853362.456,9360200,23886,-16347,1751.786,1118.556,2.798,2.843
1352853362.493,9360200,23834,-16322,1750.876,1131.266,2.85,2.842
1352853362.531,9360200,23792,-16323,1748.276,1075.708,2.854,2.901
1352853362.567,9360200,23755,-16314,1746.662,1150.104,2.878,2.913
1352853362.606,9360200,23717,-16310,1744.136,1156.282,2.838,2.86
1352853362.644,9360200,23672,-16295,1763.552,1168.897,2.831,2.842
1352853362.681,9360200,23628,-16283,1770.794,1232.474,2.79,2.843
1352853362.72,9360200,23591,-16273,1772.9,1199.026,2.842,2.849
1352853362.755,9360200,23546,-16258,1773.404,1196.179,2.799,2.824
1352853362.791,9360200,23535,-16259,1773.689,1072.394,2.87,2.892
1352853362.827,9360200,23522,-16254,1773.747,954.466,2.815,2.887
1352853362.865,9360200,23513,-16243,1773.762,901.499,2.917,2.963
1352853362.902,9360200,23517,-16245,1767.142,783.403,3.065,3.0
1352853362.939,9360200,23525,-16240,1759.946,784.276,2.925,2.953
1352853362.979,9360200,23500,-16231,1754.212,762.337,2.829,2.928
1352853363.014,9360200,23494,-16232,1748.482,755.655,2.82,2.919
1352853363.05,9360200,23473,-16231,1743.058,738.147,2.866,2.953
1352853363.086,9360200,23458,-16230,1738.508,763.304,2.833,2.932
1352853363.123,9360200,23447,-16238,1733.868,743.939,2.902,2.942
1352853363.158,9360200,23413,-16218,1729.09,796.526,2.866,2.937
1352853363.193,9360200,23376,-16204,1723.407,846.912,2.905,2.989
1352853363.231,9360200,23347,-16187,1718.393,898.994,2.906,2.991
1352853363.27,9360200,23324,-16169,1713.563,929.972,2.866,2.933
1352853363.308,9360200,23297,-16153,1709.314,999.961,2.853,2.913
1352853363.345,9360200,23265,-16144,1705.852,944.492,2.85,2.87
1352853363.387,9360200,23254,-16137,1702.891,846.168,2.851,2.848
1352853363.425,9360200,23191,-16124,1700.483,1026.766,2.857,2.848
1352853363.463,9360200,23128,-16105,1698.171,1108.711,2.838,2.886
1352853363.501,9360200,23074,-16080,1695.54,1050.923,2.798,2.842
1352853363.537,9360200,23029,-16050,1692.927,1122.097,2.773,2.816
1352853363.575,9360200,22996,-16034,1690.923,1101.726,2.765,2.808
1352853363.61,9360200,22970,-16006,1688.944,1084.927,2.749,2.823
1352853363.647,9360200,22867,-15963,1684.689,1353.294,2.767,2.854
1352853363.684,9360200,22796,-15931,1679.666,1321.138,2.743,2.83
1352853363.72,9360200,22748,-15904,1674.49,1280.766,2.707,2.781
1352853363.756,9360200,22696,-15874,1669.021,1239.902,2.715,2.746
1352853363.793,9360200,22649,-15869,1663.672,1276.751,2.727,2.742
