time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853321.719,9352100,45068,-20036,1704.15,1264.946,-2.812,0.0
1352853321.759,9352100,45064,-20037,1695.109,1240.426,-2.811,0.682
1352853321.797,9352100,45021,-20052,1686.218,1183.585,-2.82,-2.628
1352853321.833,9352100,44981,-20081,1677.941,1183.945,-2.617,-2.511
1352853321.868,9352100,44934,-20111,1667.834,1197.67,-2.542,-2.507
1352853321.905,9352100,44909,-20137,1662.67,1201.851,-2.49,-2.511
1352853321.941,9352100,44860,-20154,1656.48,1132.903,-2.496,-2.562
1352853321.976,9352100,44809,-20175,1650.229,1147.192,-2.434,-2.5
1352853322.011,9352100,44765,-20199,1644.019,1244.56,-2.491,-2.556
1352853322.048,9352100,44719,-20238,1635.312,1292.142,-2.508,-2.571
1352853322.084,9352100,44661,-20281,1629.193,1435.439,-2.5,-2.546
1352853322.125,9352100,44600,-20327,1622.218,1516.365,-2.469,-2.532
1352853322.164,9352100,44542,-20361,1616.819,1425.99,-2.494,-2.596
1352853322.202,9352100,44503,-20397,1611.224,1437.288,-2.521,-2.583
1352853322.237,9352100,44438,-20426,1603.79,1496.041,-2.596,-2.602
1352853322.274,9352100,44379,-20444,1601.764,1544.464,-2.678,-2.663
1352853322.311,9352100,44329,-20459,1589.293,1488.419,-2.713,-2.688
1352853322.348,9352100,44307,-20433,1576.695,1336.223,-2.718,-2.742
1352853322.385,9352100,44288,-20427,1563.471,1204.843,-2.627,-2.733
1352853322.423,9352100,44254,-20446,1550.471,1221.511,-2.577,-2.645
1352853322.46,9352100,44230,-20452,1534.731,1202.108,-2.622,-2.612
1352853322.497,9352100,44201,-20487,1533.708,1282.197,-2.587,-2.565
1352853322.533,9352100,44168,-20513,1525.99,1283.985,-2.586,-2.537
1352853322.572,9352100,44128,-20551,1525.599,1312.99,-2.532,-2.533
1352853322.61,9352100,44090,-20571,1522.805,1324.168,-2.527,-2.559
1352853322.646,9352100,44044,-20590,1540.462,1347.774,-2.507,-2.542
1352853322.682,9352100,44017,-20608,1540.682,1305.336,-2.455,-2.517
1352853322.719,9352100,43984,-20644,1539.267,1307.41,-2.463,-2.53
1352853322.759,9352100,43968,-20645,1525.464,1253.004,-2.503,-2.544
1352853322.793,9352100,43928,-20623,1515.915,1265.158,-2.514,-2.563
1352853322.833,9352100,43873,-20608,1504.908,1241.585,-2.643,-2.689
1352853322.872,9352100,43794,-20598,1499.444,1330.85,-2.776,-2.734
1352853322.91,9352100,43734,-20601,1509.685,1334.67,-2.763,-2.786
1352853322.948,9352100,43683,-20607,1507.5,1287.721,-2.664,-2.728
1352853322.987,9352100,43635,-20618,1543.238,1211.286,-2.726,-2.755
1352853323.026,9352100,43599,-20631,1532.787,1197.349,-2.732,-2.75
1352853323.064,9352100,43550,-20658,1540.151,1215.958,-2.661,-2.697
1352853323.102,9352100,43529,-20667,1534.582,1163.307,-2.703,-2.712
1352853323.138,9352100,43499,-20685,1529.347,1187.073,-2.647,-2.739
1352853323.177,9352100,43472,-20704,1520.54,1092.553,-2.656,-2.737
1352853323.216,9352100,43437,-20733,1512.35,1126.4,-2.613,-2.72
1352853323.255,9352100,43405,-20758,1515.968,1102.013,-2.625,-2.657
1352853323.293,9352100,43379,-20770,1516.737,1031.11,-2.611,-2.629
1352853323.332,9352100,43329,-20760,1511.76,1036.479,-2.713,-2.719
1352853323.369,9352100,43288,-20811,1513.351,1084.461,-2.717,-2.706
1352853323.408,9352100,43259,-20818,1506.277,1067.72,-2.715,-2.74
1352853323.446,9352100,43234,-20811,1499.183,1010.264,-2.733,-2.727
1352853323.484,9352100,43179,-20806,1513.998,1030.418,-2.764,-2.756
1352853323.522,9352100,43131,-20796,1519.959,1002.472,-2.873,-2.89
1352853323.564,9352100,43097,-20849,1542.463,1070.541,-2.749,-2.818
1352853323.601,9352100,43051,-20736,1546.913,1077.252,-3.098,-3.056
1352853323.638,9352100,43014,-20682,1541.846,1102.059,3.007,3.067
1352853323.676,9352100,42971,-20684,1534.864,1085.113,3.072,3.103
1352853323.714,9352100,42938,-20626,1528.586,1135.804,2.839,2.904
1352853323.757,9352100,42871,-20674,1536.317,1082.305,2.976,2.984
