time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853360.272,9360000,46572,-21105,1812.353,1157.771,-2.633,0.0
1352853360.311,9360000,46571,-21105,1805.972,1158.723,-2.625,0.565
1352853360.349,9360000,46536,-21132,1802.735,1142.41,-2.564,-2.408
1352853360.386,9360000,46510,-21152,1801.423,1146.84,-2.497,-2.406
1352853360.423,9360000,46473,-21188,1800.954,1153.548,-2.47,-2.369
1352853360.466,9360000,46427,-21224,1796.568,1144.864,-2.435,-2.359
1352853360.503,9360000,46389,-21256,1793.273,1157.622,-2.425,-2.419
1352853360.54,9360000,46356,-21306,1787.347,1176.572,-2.353,-2.361
1352853360.579,9360000,46318,-21341,1782.281,1089.214,-2.452,-2.44
1352853360.617,9360000,46287,-21353,1774.387,1050.739,-2.466,-2.497
1352853360.654,9360000,46212,-21370,1765.657,1101.584,-2.61,-2.615
1352853360.69,9360000,46147,-21379,1753.875,1122.525,-2.714,-2.698
1352853360.727,9360000,46089,-21377,1747.065,1150.542,-2.705,-2.804
1352853360.764,9360000,46030,-21388,1737.6,1136.238,-2.717,-2.796
1352853360.8,9360000,45968,-21395,1773.986,1163.988,-2.751,-2.801
1352853360.839,9360000,45917,-21420,1771.191,1002.834,-2.708,-2.77
1352853360.876,9360000,45866,-21452,1762.903,925.13,-2.696,-2.845
1352853360.913,9360000,45785,-21390,1761.327,1065.502,-3.008,-3.05
1352853360.951,9360000,45740,-21398,1744.027,1070.867,-3.044,-3.071
1352853360.987,9360000,45709,-21439,1742.468,1014.024,-2.929,-2.951
1352853361.023,9360000,45667,-21458,1736.87,1074.574,-2.86,-2.913
1352853361.06,9360000,45631,-21475,1732.086,1163.595,-2.792,-2.845
1352853361.095,9360000,45589,-21491,1721.062,1168.366,-2.78,-2.852
1352853361.128,9360000,45539,-21505,1737.774,1144.297,-2.811,-2.86
1352853361.162,9360000,45497,-21510,1742.619,1083.911,-2.816,-2.851
1352853361.206,9360000,45445,-21491,1745.995,1049.891,-2.939,-2.961
1352853361.239,9360000,45407,-21516,1732.552,1013.539,-2.839,-2.898
1352853361.272,9360000,45366,-21482,1722.82,982.517,-2.943,-2.968
1352853361.305,9360000,45292,-21507,1721.428,1054.395,-2.876,-2.926
1352853361.338,9360000,45229,-21545,1717.03,1151.557,-2.848,-2.883
1352853361.371,9360000,45190,-21545,1705.524,1121.842,-2.862,-2.861
1352853361.408,9360000,45143,-21553,1692.614,1045.584,-2.821,-2.9
1352853361.441,9360000,45088,-21576,1679.57,1150.717,-2.803,-2.861
1352853361.474,9360000,45036,-21580,1662.844,1142.217,-2.827,-2.852
1352853361.507,9360000,45029,-21578,1655.819,1044.118,-2.792,-2.821
1352853361.54,9360000,45001,-21585,1648.536,970.638,-2.734,-2.782
1352853361.573,9360000,44982,-21597,1642.616,907.592,-2.744,-2.796
1352853361.606,9360000,44950,-21616,1636.687,960.291,-2.789,-2.844
1352853361.639,9360000,44904,-21641,1626.539,1067.355,-2.754,-2.852
1352853361.672,9360000,44854,-21636,1619.187,1096.07,-2.775,-2.867
1352853361.705,9360000,44806,-21643,1611.969,1148.923,-2.844,-2.923
1352853361.738,9360000,44754,-21664,1601.101,1131.782,-2.793,-2.879
1352853361.771,9360000,44713,-21648,1592.752,1085.161,-2.843,-2.867
1352853361.806,9360000,44688,-21640,1585.92,1088.959,-2.809,-2.812
1352853361.842,9360000,44641,-21649,1579.673,1127.044,-2.798,-2.784
1352853361.876,9360000,44609,-21661,1574.012,1108.167,-2.796,-2.795
1352853361.915,9360000,44550,-21691,1565.878,1105.091,-2.812,-2.807
1352853361.95,9360000,44519,-21685,1560.094,1096.1,-2.789,-2.822
