time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853339.327,9353900,-6958,3037,1643.547,1860.74,3.103,0.0
1352853339.364,9353900,-6960,3035,1643.356,1861.031,3.091,3.07
1352853339.406,9353900,-7033,3041,1697.644,1763.347,3.119,3.098
1352853339.442,9353900,-7103,3046,1701.786,1748.46,3.101,3.061
1352853339.483,9353900,-7177,3065,1733.636,1738.8,2.98,2.97
1352853339.521,9353900,-7235,3086,1736.93,1719.343,2.92,2.943
1352853339.558,9353900,-7284,3110,1607.611,1659.312,2.89,2.942
1352853339.597,9353900,-7344,3139,1539.29,1719.467,2.831,2.863
1352853339.634,9353900,-7403,3183,1505.348,1744.466,2.807,2.813
1352853339.671,9353900,-7456,3204,1487.054,1734.145,2.789,2.799
1352853339.709,9353900,-7506,3207,1512.267,1733.5,2.797,2.795
1352853339.747,9353900,-7544,3226,1529.014,1699.182,2.711,2.733
1352853339.786,9353900,-7604,3229,1596.372,1718.31,2.767,2.798
1352853339.825,9353900,-7626,3235,1606.279,1664.465,2.749,2.758
1352853339.863,9353900,-7660,3237,1609.308,1642.441,2.718,2.744
1352853339.9,9353900,-7684,3231,1466.866,1591.212,2.721,2.788
1352853339.936,9353900,-7717,3238,1384.647,1549.9,2.74,2.787
1352853339.974,9353900,-7745,3254,1339.782,1549.265,2.786,2.806
1352853340.01,9353900,-7793,3257,1619.44,1529.795,2.749,2.781
1352853340.046,9353900,-7838,3264,1526.303,1526.419,2.781,2.786
1352853340.084,9353900,-7910,3259,1472.93,1525.291,2.812,2.82
1352853340.123,9353900,-7972,3262,1461.412,1484.493,2.772,2.816
1352853340.16,9353900,-8001,3264,1453.688,1381.642,2.754,2.797
1352853340.197,9353900,-8044,3290,1483.907,1316.031,2.779,2.757
1352853340.237,9353900,-8092,3301,1501.02,1214.024,2.785,2.8
1352853340.274,9353900,-8117,3309,1511.913,1207.433,2.749,2.748
1352853340.312,9353900,-8171,3295,1568.449,1112.546,2.862,2.872
1352853340.35,9353900,-8207,3268,1597.798,1059.676,3.063,3.016
1352853340.391,9353900,-8252,3263,1644.535,1095.599,3.054,3.017
1352853340.429,9353900,-8298,3270,1671.351,1130.322,3.071,3.077
1352853340.466,9353900,-8368,3299,1707.458,1237.523,2.962,2.983
1352853340.504,9353900,-8432,3326,1722.184,1281.286,2.892,2.956
1352853340.542,9353900,-8471,3343,1629.516,1275.821,2.93,2.991
1352853340.579,9353900,-8523,3345,1559.13,1312.801,2.973,2.994
1352853340.617,9353900,-8612,3389,1518.059,1382.32,2.941,2.965
1352853340.655,9353900,-8676,3403,1494.499,1422.362,2.923,2.982
1352853340.692,9353900,-8764,3350,1528.275,1469.892,3.075,3.098
1352853340.728,9353900,-8845,3321,1551.676,1522.139,-3.069,-3.101
1352853340.765,9353900,-8884,3253,1570.323,1393.185,-2.965,-2.987
1352853340.801,9353900,-8941,3210,1631.756,1400.032,-2.932,-2.939
1352853340.84,9353900,-9001,3205,1656.353,1414.995,-2.953,-2.933
