time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853234.834,9335400,-32393,-1755,1763.926,1443.573,-2.719,0.0
1352853234.872,9335400,-32394,-1755,1797.654,1428.398,-2.722,0.748
1352853234.905,9335400,-32435,-1771,1826.032,1399.923,-2.732,-2.354
1352853234.94,9335400,-32480,-1793,1852.422,1371.593,-2.736,-2.429
1352853234.978,9335400,-32525,-1821,1866.305,1336.973,-2.622,-2.367
1352853235.013,9335400,-32562,-1848,1866.281,1288.096,-2.502,-2.353
1352853235.047,9335400,-32598,-1870,1866.219,1272.677,-2.451,-2.371
1352853235.083,9335400,-32627,-1896,1856.495,1272.607,-2.399,-2.384
1352853235.121,9335400,-32672,-1949,1849.66,1276.829,-2.355,-2.345
1352853235.16,9335400,-32708,-1998,1841.438,1321.196,-2.298,-2.308
1352853235.199,9335400,-32749,-2039,1841.003,1251.033,-2.333,-2.323
1352853235.236,9335400,-32788,-2090,1840.271,1361.693,-2.328,-2.322
1352853235.273,9335400,-32835,-2124,1835.213,1476.728,-2.377,-2.372
1352853235.312,9335400,-32885,-2149,1830.104,1435.166,-2.345,-2.406
1352853235.349,9335400,-32928,-2188,1830.219,1362.111,-2.364,-2.452
1352853235.388,9335400,-33006,-2211,1830.94,1502.44,-2.482,-2.431
1352853235.426,9335400,-33074,-2234,1831.908,1578.782,-2.516,-2.418
1352853235.464,9335400,-33107,-2290,1825.002,1670.607,-2.437,-2.408
1352853235.5,9335400,-33147,-2314,1816.37,1732.546,-2.452,-2.442
1352853235.54,9335400,-33208,-2350,1810.364,1772.729,-2.415,-2.415
1352853235.576,9335400,-33258,-2391,1810.421,1726.866,-2.462,-2.471
1352853235.612,9335400,-33306,-2428,1810.421,1643.887,-2.457,-2.482
1352853235.648,9335400,-33348,-2456,1810.421,1581.496,-2.474,-2.497
1352853235.685,9335400,-33396,-2489,1810.421,1548.783,-2.481,-2.507
1352853235.72,9335400,-33413,-2489,1795.354,1436.791,-2.486,-2.436
1352853235.754,9335400,-33431,-2478,1781.495,1417.895,-2.402,-2.358
1352853235.79,9335400,-33477,-2462,1814.153,1511.024,-2.436,-2.338
1352853235.825,9335400,-33524,-2474,1847.108,1485.463,-2.528,-2.388
1352853235.861,9335400,-33567,-2513,1846.572,1466.105,-2.505,-2.341
1352853235.896,9335400,-33605,-2537,1846.572,1408.481,-2.524,-2.377
1352853235.932,9335400,-33634,-2614,1843.805,1467.313,-2.317,-2.302
1352853235.967,9335400,-33669,-2678,1841.774,1593.527,-2.223,-2.222
1352853236.004,9335400,-33732,-2663,1832.811,1473.574,-2.441,-2.415
1352853236.04,9335400,-33770,-2638,1823.853,1480.893,-2.431,-2.508
1352853236.076,9335400,-33810,-2677,1823.999,1454.619,-2.471,-2.483
1352853236.116,9335400,-33907,-2657,1819.619,1478.006,-2.575,-2.56
1352853236.153,9335400,-33972,-2699,1808.617,1483.262,-2.566,-2.52
1352853236.186,9335400,-33980,-2689,1791.712,1386.148,-2.474,-2.441
1352853236.222,9335400,-34012,-2723,1792.286,1354.042,-2.469,-2.501
1352853236.259,9335400,-34101,-2704,1787.408,1248.303,-2.691,-2.572
1352853236.298,9335400,-34164,-2698,1789.018,1257.885,-2.804,-2.678
1352853236.333,9335400,-34232,-2685,1791.855,1320.998,-2.878,-2.816
1352853236.369,9335400,-34314,-2669,1793.507,1329.026,-2.977,-2.897
1352853236.402,9335400,-34312,-2705,1788.15,1205.31,-2.758,-2.749
1352853236.439,9335400,-34304,-2821,1782.964,1382.548,-2.416,-2.499
1352853236.475,9335400,-34314,-2868,1781.825,1405.1,-2.422,-2.468
1352853236.51,9335400,-34369,-2860,1778.821,1290.721,-2.533,-2.512
1352853236.546,9335400,-34399,-2841,1775.43,1166.376,-2.541,-2.587
1352853236.584,9335400,-34411,-2856,1773.178,999.32,-2.503,-2.604
