time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853358.331,9355800,40840,-17706,1274.609,1370.815,0.05,0.0
1352853358.369,9355800,40840,-17705,1269.354,1366.48,0.064,1.356
1352853358.408,9355800,40898,-17694,1264.238,1278.779,0.146,0.394
1352853358.446,9355800,40938,-17689,1264.234,1233.739,0.171,0.406
1352853358.485,9355800,40968,-17689,1261.567,1172.221,0.198,0.295
1352853358.528,9355800,41023,-17685,1289.264,1175.908,0.203,0.236
1352853358.566,9355800,41087,-17692,1292.063,1184.398,0.122,0.154
1352853358.606,9355800,41159,-17729,1311.285,1125.757,-0.083,0.0
1352853358.646,9355800,41220,-17793,1346.406,1051.107,-0.348,-0.229
1352853358.686,9355800,41280,-17823,1355.976,1090.035,-0.298,-0.224
1352853358.725,9355800,41310,-17856,1357.167,967.886,-0.397,-0.332
1352853358.763,9355800,41356,-17878,1358.38,948.29,-0.358,-0.366
1352853358.801,9355800,41411,-17896,1366.854,968.122,-0.335,-0.344
1352853358.84,9355800,41473,-17919,1378.507,979.934,-0.323,-0.319
1352853358.879,9355800,41547,-17930,1384.979,1064.154,-0.247,-0.252
1352853358.92,9355800,41617,-17947,1385.887,1139.57,-0.225,-0.218
1352853358.963,9355800,41651,-17931,1379.961,1085.461,-0.188,-0.139
1352853359.005,9355800,41684,-17941,1385.55,1034.254,-0.206,-0.164
1352853359.044,9355800,41729,-17935,1393.384,979.217,-0.136,-0.142
1352853359.082,9355800,41792,-17934,1404.52,1057.365,-0.148,-0.099
1352853359.119,9355800,41851,-17942,1412.793,1132.291,-0.126,-0.017
1352853359.155,9355800,41906,-17945,1411.369,1172.002,-0.158,-0.017
1352853359.192,9355800,41964,-17945,1409.345,1220.763,-0.053,0.004
1352853359.231,9355800,42012,-17937,1405.235,1228.472,-0.009,0.002
1352853359.27,9355800,42065,-17937,1400.358,1207.652,0.032,0.017
1352853359.31,9355800,42140,-17960,1413.158,1219.154,-0.01,-0.005
1352853359.347,9355800,42181,-17986,1433.137,1163.502,-0.108,-0.123
1352853359.384,9355800,42199,-17992,1433.103,1104.385,-0.112,-0.131
1352853359.421,9355800,42256,-18006,1433.718,1124.763,-0.121,-0.202
1352853359.458,9355800,42309,-18020,1432.961,1125.805,-0.186,-0.259
1352853359.496,9355800,42332,-18066,1433.42,1133.076,-0.381,-0.367
1352853359.534,9355800,42374,-18078,1430.642,1109.441,-0.366,-0.433
1352853359.574,9355800,42441,-18081,1428.116,1151.231,-0.347,-0.351
1352853359.612,9355800,42530,-18099,1424.621,1247.161,-0.313,-0.302
1352853359.649,9355800,42602,-18100,1418.928,1203.357,-0.278,-0.309
1352853359.685,9355800,42642,-18104,1413.782,1246.504,-0.289,-0.355
1352853359.73,9355800,42721,-18110,1410.298,1302.969,-0.177,-0.284
1352853359.771,9355800,42731,-18114,1410.724,1188.872,-0.174,-0.296
1352853359.807,9355800,42860,-18068,1404.919,1292.64,0.033,-0.088
1352853359.844,9355800,42920,-18054,1399.551,1273.885,0.06,-0.056
1352853359.883,9355800,42966,-18057,1399.885,1217.353,0.025,-0.062
1352853359.922,9355800,42981,-18060,1401.043,1194.978,0.009,-0.06
1352853359.962,9355800,43039,-18057,1397.335,1281.182,0.052,-0.069
1352853360.001,9355800,43058,-18047,1393.187,1253.762,0.064,-0.019
1352853360.043,9355800,43057,-18043,1405.302,1110.67,0.038,0.033
1352853360.082,9355800,43070,-18045,1426.638,1070.161,0.119,0.135
1352853360.122,9355800,43118,-18041,1426.621,1062.727,0.086,0.142
1352853360.159,9355800,43155,-18042,1426.621,1057.045,0.078,0.159
1352853360.197,9355800,43214,-18066,1427.615,1188.109,0.066,0.175
1352853360.236,9355800,43267,-18060,1427.134,1151.606,0.088,0.159
1352853360.272,9355800,43323,-18048,1426.911,1151.769,0.112,0.151
1352853360.311,9355800,43346,-18061,1424.641,1081.647,0.056,0.128
1352853360.349,9355800,43395,-18057,1421.06,1079.323,0.063,0.087
1352853360.386,9355800,43396,-18103,1413.87,956.914,-0.132,-0.1
1352853360.423,9355800,43380,-18136,1408.12,889.927,-0.26,-0.224
1352853360.466,9355800,43430,-18136,1408.45,958.066,-0.231,-0.17
1352853360.503,9355800,43492,-18139,1408.126,1059.054,-0.165,-0.124
1352853360.54,9355800,43537,-18143,1407.093,1038.283,-0.169,-0.163
1352853360.579,9355800,43581,-18172,1405.825,1020.02,-0.239,-0.239
1352853360.617,9355800,43658,-18174,1404.954,1087.622,-0.171,-0.238
1352853360.654,9355800,43708,-18198,1404.455,1118.522,-0.27,-0.284
1352853360.69,9355800,43751,-18215,1404.222,1166.288,-0.307,-0.276
1352853360.727,9355800,43783,-18233,1404.042,1047.164,-0.403,-0.316
1352853360.764,9355800,43825,-18235,1403.83,1105.709,-0.326,-0.294
1352853360.8,9355800,43848,-18267,1403.75,1063.805,-0.361,-0.356
1352853360.839,9355800,43933,-18283,1403.735,1087.943,-0.348,-0.337
1352853360.876,9355800,43971,-18300,1403.706,1086.669,-0.383,-0.329
1352853360.913,9355800,44003,-18322,1403.706,1068.376,-0.42,-0.323
1352853360.951,9355800,44043,-18335,1403.706,1039.611,-0.392,-0.289
1352853360.987,9355800,44289,-18512,1400.688,1697.631,-0.539,-0.294
1352853361.023,9355800,44351,-18546,1392.595,1683.862,-0.437,-0.28
1352853361.06,9355800,44410,-18573,1392.564,1578.433,-0.448,-0.285
1352853361.095,9355800,44463,-18595,1392.564,1544.993,-0.438,-0.29
1352853361.128,9355800,44528,-18623,1382.923,1632.126,-0.433,-0.307
1352853361.162,9355800,44583,-18646,1370.815,1680.622,-0.341,-0.35
1352853361.206,9355800,44684,-18644,1372.377,1768.792,-0.293,-0.347
1352853361.239,9355800,44749,-18645,1369.163,1705.908,-0.301,-0.294
1352853361.272,9355800,44810,-18647,1364.407,1664.877,-0.266,-0.2
1352853361.305,9355800,44843,-18658,1364.471,1611.746,-0.284,-0.234
1352853361.338,9355800,44870,-18655,1364.847,1518.634,-0.237,-0.255
1352853361.371,9355800,44925,-18639,1358.036,1458.441,-0.187,-0.216
1352853361.408,9355800,44965,-18624,1351.504,1426.413,-0.136,-0.219
1352853361.441,9355800,45009,-18624,1351.128,1365.321,-0.125,-0.208
1352853361.474,9355800,45054,-18620,1351.128,1388.946,-0.052,-0.228
1352853361.507,9355800,45160,-18539,1353.088,1707.674,0.196,-0.131
