time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853300.913,9350001,-19224,-9005,1375.754,1063.744,0.739,0.0
1352853300.949,9350001,-19224,-9004,1375.754,1057.624,0.747,1.342
1352853300.989,9350001,-19201,-8981,1375.754,1031.032,0.744,0.774
1352853301.024,9350001,-19177,-8957,1381.649,1040.097,0.699,0.693
1352853301.063,9350001,-19146,-8930,1437.627,1042.064,0.666,0.688
1352853301.103,9350001,-19098,-8892,1521.066,1057.731,0.697,0.703
1352853301.14,9350001,-19063,-8848,1568.671,1123.825,0.721,0.76
1352853301.177,9350001,-19013,-8820,1604.245,1154.885,0.688,0.751
1352853301.212,9350001,-18959,-8788,1646.151,1183.164,0.702,0.734
1352853301.247,9350001,-18918,-8758,1660.532,1223.546,0.764,0.731
1352853301.284,9350001,-18883,-8716,1668.343,1186.007,0.712,0.715
1352853301.322,9350001,-18861,-8664,1636.326,1156.485,0.815,0.778
1352853301.357,9350001,-18840,-8626,1627.917,1174.583,0.852,0.804
1352853301.391,9350001,-18813,-8574,1615.64,1229.778,0.874,0.819
1352853301.427,9350001,-18764,-8537,1636.534,1277.237,0.821,0.799
1352853301.464,9350001,-18720,-8500,1634.47,1291.151,0.806,0.748
1352853301.5,9350001,-18671,-8473,1632.635,1281.371,0.795,0.737
1352853301.537,9350001,-18626,-8420,1647.604,1346.662,0.728,0.709
1352853301.574,9350001,-18572,-8374,1655.407,1406.74,0.699,0.684
1352853301.613,9350001,-18515,-8337,1704.931,1409.364,0.673,0.676
1352853301.65,9350001,-18446,-8305,1621.052,1411.489,0.698,0.664
1352853301.687,9350001,-18396,-8279,1590.21,1427.434,0.59,0.641
1352853301.723,9350001,-18327,-8252,1605.692,1463.79,0.509,0.596
1352853301.758,9350001,-18283,-8231,1621.56,1442.616,0.519,0.56
1352853301.796,9350001,-18236,-8217,1628.768,1407.042,0.54,0.564
1352853301.838,9350001,-18188,-8206,1639.494,1341.606,0.537,0.55
1352853301.874,9350001,-18140,-8184,1617.146,1313.799,0.56,0.548
