time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853326.176,9352601,46428,-20491,1750.128,894.94,-1.991,0.0
1352853326.215,9352601,46433,-20491,1739.483,891.385,-1.975,1.88
1352853326.257,9352601,46416,-20544,1737.71,859.709,-1.926,-2.148
1352853326.296,9352601,46396,-20580,1730.427,798.069,-1.966,-2.127
1352853326.335,9352601,46364,-20602,1729.08,773.933,-2.216,-2.297
1352853326.372,9352601,46350,-20638,1724.465,782.559,-2.21,-2.192
1352853326.409,9352601,46331,-20675,1719.042,795.326,-2.162,-2.149
1352853326.451,9352601,46302,-20708,1715.444,814.039,-2.138,-2.107
1352853326.492,9352601,46256,-20714,1708.401,806.609,-2.239,-2.216
1352853326.53,9352601,46191,-20733,1706.388,914.553,-2.327,-2.282
1352853326.567,9352601,46125,-20748,1697.998,984.375,-2.431,-2.332
1352853326.605,9352601,46080,-20783,1691.197,1001.585,-2.436,-2.323
1352853326.644,9352601,46026,-20813,1695.722,1028.739,-2.455,-2.379
1352853326.682,9352601,45973,-20824,1719.216,1005.897,-2.534,-2.473
1352853326.72,9352601,45906,-20856,1715.276,1078.06,-2.508,-2.495
1352853326.759,9352601,45853,-20886,1708.592,1125.003,-2.496,-2.413
1352853326.796,9352601,45809,-20897,1702.512,1097.705,-2.513,-2.419
1352853326.833,9352601,45759,-20915,1695.743,1109.659,-2.553,-2.542
1352853326.872,9352601,45712,-20937,1688.922,1176.016,-2.571,-2.513
1352853326.91,9352601,45640,-20977,1677.847,1267.513,-2.588,-2.51
1352853326.95,9352601,45586,-21000,1665.925,1286.037,-2.52,-2.503
1352853326.989,9352601,45523,-21030,1652.63,1347.468,-2.504,-2.532
1352853327.027,9352601,45479,-21042,1640.168,1318.998,-2.471,-2.517
1352853327.067,9352601,45429,-21072,1629.674,1318.649,-2.527,-2.553
1352853327.105,9352601,45378,-21096,1618.327,1302.227,-2.514,-2.543
1352853327.146,9352601,45327,-21116,1605.868,1240.171,-2.507,-2.564
1352853327.184,9352601,45274,-21122,1593.542,1188.269,-2.594,-2.617
1352853327.223,9352601,45233,-21122,1581.88,1172.782,-2.662,-2.657
1352853327.261,9352601,45186,-21135,1576.04,1187.406,-2.725,-2.76
1352853327.301,9352601,45124,-21171,1568.038,1277.847,-2.693,-2.698
1352853327.34,9352601,45077,-21191,1567.938,1169.681,-2.675,-2.75
1352853327.381,9352601,45033,-21208,1563.031,1203.092,-2.645,-2.672
1352853327.421,9352601,45003,-21220,1560.617,1153.571,-2.704,-2.706
1352853327.462,9352601,44937,-21246,1553.152,1195.027,-2.688,-2.672
1352853327.501,9352601,44851,-21264,1547.967,1247.826,-2.653,-2.604
1352853327.541,9352601,44796,-21312,1546.047,1277.341,-2.582,-2.488
1352853327.579,9352601,44756,-21340,1542.828,1261.411,-2.586,-2.473
1352853327.616,9352601,44710,-21356,1539.451,1255.138,-2.63,-2.552
1352853327.656,9352601,44663,-21365,1535.267,1246.939,-2.665,-2.587
1352853327.697,9352601,44595,-21377,1531.213,1250.951,-2.728,-2.621
1352853327.734,9352601,44562,-21368,1526.538,1179.735,-2.786,-2.735
1352853327.773,9352601,44498,-21376,1518.111,1301.99,-2.749,-2.721
1352853327.812,9352601,44433,-21393,1506.542,1400.836,-2.727,-2.655
1352853327.853,9352601,44341,-21387,1492.081,1594.974,-2.787,-2.764
1352853327.893,9352601,44242,-21388,1487.241,1784.504,-2.826,-2.769
1352853327.932,9352601,44174,-21418,1478.634,1780.264,-2.804,-2.745
1352853327.969,9352601,44066,-21331,1473.843,1989.832,-2.971,-3.067
1352853328.01,9352601,43984,-21352,1466.185,1925.541,-2.953,-3.062
1352853328.052,9352601,43825,-21122,1456.958,2190.341,2.793,2.737
1352853328.088,9352601,43746,-21090,1448.421,2148.828,2.749,2.699
1352853328.126,9352601,43667,-21078,1439.664,2127.385,2.795,2.759
1352853328.164,9352601,43590,-21104,1427.972,2054.155,2.948,2.939
1352853328.202,9352601,43496,-21094,1454.333,2098.866,2.987,2.981
1352853328.239,9352601,43397,-21032,1477.865,2113.017,2.95,2.963
1352853328.279,9352601,43392,-21216,1464.962,1906.006,-3.06,-2.983
1352853328.318,9352601,43305,-21220,1465.295,1949.366,3.127,-3.062
1352853328.358,9352601,43252,-21231,1459.085,1987.029,-3.057,-3.046
1352853328.396,9352601,43236,-21263,1471.301,2028.112,-2.912,-2.888
1352853328.434,9352601,43262,-21323,1499.18,2122.507,-2.642,-2.654
1352853328.474,9352601,43243,-21423,1514.942,2149.928,-2.477,-2.569
1352853328.514,9352601,43219,-21464,1531.46,2093.501,-2.398,-2.54
1352853328.554,9352601,43168,-21501,1521.952,2054.898,-2.413,-2.517
1352853328.598,9352601,43187,-21515,1506.183,1867.446,-2.356,-2.488
1352853328.636,9352601,43179,-21524,1492.756,1786.792,-2.395,-2.469
1352853328.677,9352601,43117,-21547,1489.82,1787.306,-2.467,-2.477
1352853328.716,9352601,43073,-21580,1481.46,1747.448,-2.539,-2.5
1352853328.754,9352601,43068,-21606,1473.918,1622.278,-2.553,-2.498
1352853328.791,9352601,43006,-21620,1473.327,1551.209,-2.536,-2.589
1352853328.829,9352601,42967,-21650,1471.021,1492.144,-2.526,-2.528
1352853328.865,9352601,42937,-21687,1493.794,1400.265,-2.536,-2.527
1352853328.905,9352601,42872,-21673,1540.054,1452.628,-2.631,-2.654
1352853328.945,9352601,42809,-21678,1568.445,1449.974,-2.73,-2.721
1352853328.984,9352601,42713,-21685,1600.208,1487.937,-2.718,-2.8
1352853329.025,9352601,42646,-21686,1624.07,1509.459,-2.859,-2.879
1352853329.064,9352601,42594,-21694,1635.339,1546.848,-2.788,-2.84
1352853329.101,9352601,42572,-21668,1632.797,1364.996,-2.908,-2.901
1352853329.14,9352601,42531,-21596,1620.767,1149.119,3.127,-3.131
1352853329.178,9352601,42387,-21666,1630.211,1434.943,-2.879,-2.92
1352853329.218,9352601,42319,-21697,1628.483,1541.581,-2.839,-2.923
1352853329.257,9352601,42314,-21670,1656.521,1374.809,-2.871,-2.928
1352853329.299,9352601,42205,-21720,1671.226,1386.879,-2.857,-2.877
1352853329.341,9352601,42149,-21721,1670.111,1438.603,-2.924,-2.937
1352853329.379,9352601,42085,-21742,1703.075,1446.001,-2.849,-2.851
1352853329.418,9352601,42035,-21780,1720.829,1399.613,-2.737,-2.731
1352853329.456,9352601,42006,-21752,1716.762,1188.773,-2.908,-2.917
1352853329.495,9352601,41955,-21726,1712.109,1144.742,-2.969,-2.993
1352853329.533,9352601,41909,-21702,1710.541,1102.206,-3.111,-3.114
1352853329.572,9352601,41953,-21642,1703.587,883.105,3.064,3.027
1352853329.613,9352601,41957,-21647,1699.654,786.765,3.084,3.049
1352853329.65,9352601,41917,-21639,1695.948,817.438,3.044,2.99
1352853329.688,9352601,41902,-21636,1691.27,790.977,2.992,2.965
1352853329.727,9352601,41695,-21546,1687.893,1420.468,2.903,2.973
1352853329.763,9352601,41652,-21519,1683.506,1405.229,2.819,2.866
1352853329.801,9352601,41615,-21505,1679.758,1394.96,2.799,2.869
1352853329.839,9352601,41579,-21484,1676.011,1379.461,2.777,2.849
1352853329.876,9352601,41534,-21475,1673.551,1389.237,2.845,2.901
1352853329.914,9352601,41488,-21476,1671.739,1398.628,2.879,2.975
1352853329.951,9352601,41449,-21500,1699.868,1412.058,2.989,3.093
1352853329.989,9352601,41406,-21528,1722.632,1362.464,3.129,-3.086
1352853330.03,9352601,41345,-21521,1734.545,1312.252,-3.126,-3.111
1352853330.067,9352601,41302,-21528,1743.697,1294.164,-3.093,-3.089
1352853330.109,9352601,41247,-21480,1734.98,1334.531,3.076,3.058
1352853330.147,9352601,41222,-21472,1727.407,1360.346,2.962,2.939
1352853330.184,9352601,41166,-21488,1718.634,1368.219,2.907,2.901
1352853330.223,9352601,41108,-21487,1729.759,1355.169,2.935,2.906
1352853330.26,9352601,41035,-21514,1743.798,1394.034,3.024,3.002
1352853330.298,9352601,41028,-21530,1734.584,1272.973,2.91,2.971
1352853330.335,9352601,41011,-21536,1721.297,1112.42,2.873,2.933
1352853330.371,9352601,40976,-21533,1718.188,1145.288,2.874,2.962
1352853330.408,9352601,40940,-21517,1715.413,1130.652,2.877,2.94
1352853330.446,9352601,40903,-21500,1715.049,1113.634,2.919,2.983
1352853330.484,9352601,40851,-21457,1705.062,1205.902,2.87,2.876
1352853330.52,9352601,40819,-21432,1695.072,1233.946,2.826,2.821
1352853330.558,9352601,40766,-21400,1688.018,1233.786,2.787,2.818
1352853330.596,9352601,40726,-21380,1678.805,1197.037,2.713,2.76
1352853330.633,9352601,40693,-21371,1674.463,1228.645,2.725,2.791
1352853330.67,9352601,40648,-21369,1675.044,1198.497,2.813,2.897
1352853330.712,9352601,40583,-21369,1694.638,1233.758,2.8,2.921
1352853330.75,9352601,40534,-21356,1708.504,1226.782,2.742,2.904
1352853330.788,9352601,40452,-21340,1725.759,1367.207,2.777,2.929
1352853330.827,9352601,40395,-21325,1727.198,1297.677,2.727,2.893
1352853330.865,9352601,40357,-21302,1723.346,1357.361,2.742,2.843
1352853330.903,9352601,40301,-21262,1714.387,1354.95,2.704,2.801
1352853330.94,9352601,40243,-21232,1700.735,1368.863,2.735,2.828
1352853330.981,9352601,40190,-21223,1701.618,1318.47,2.722,2.819
1352853331.02,9352601,40138,-21191,1686.806,1317.703,2.743,2.833
1352853331.059,9352601,40065,-21177,1677.912,1372.2,2.809,2.828
1352853331.098,9352601,39977,-21172,1677.623,1474.485,2.805,2.813
1352853331.138,9352601,39918,-21144,1670.42,1424.385,2.781,2.819
1352853331.177,9352601,39859,-21099,1655.616,1513.528,2.749,2.773
1352853331.214,9352601,39773,-21058,1639.961,1581.366,2.694,2.751
1352853331.251,9352601,39723,-21018,1625.368,1617.135,2.72,2.774
1352853331.288,9352601,39664,-20981,1618.31,1650.256,2.678,2.721
1352853331.327,9352601,39607,-20957,1614.733,1610.28,2.684,2.699
1352853331.365,9352601,39570,-20893,1620.836,1646.135,2.604,2.582
1352853331.403,9352601,39524,-20851,1643.364,1591.823,2.584,2.542
