time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853326.176,9352600,46890,-22904,1638.137,1155.997,-1.337,0.0
1352853326.215,9352600,46888,-22905,1638.137,1156.306,-1.353,1.601
1352853326.257,9352600,46903,-22949,1635.328,1139.464,-1.305,-1.62
1352853326.296,9352600,46904,-23003,1630.92,1101.085,-1.401,-1.546
1352853326.335,9352600,46907,-23054,1645.585,1048.317,-1.534,-1.557
1352853326.372,9352600,46901,-23122,1643.38,1089.441,-1.58,-1.602
1352853326.409,9352600,46903,-23160,1643.467,1088.121,-1.56,-1.535
1352853326.451,9352600,46901,-23206,1643.467,1059.615,-1.602,-1.536
1352853326.492,9352600,46878,-23283,1640.88,1255.336,-1.731,-1.665
1352853326.53,9352600,46930,-23325,1635.542,1223.4,-1.528,-1.538
1352853326.567,9352600,46936,-23372,1635.563,1256.181,-1.479,-1.55
1352853326.605,9352600,46945,-23420,1635.563,1213.579,-1.48,-1.518
1352853326.644,9352600,46950,-23462,1635.563,1198.476,-1.505,-1.541
1352853326.682,9352600,46902,-23438,1630.648,1068.21,-1.564,-1.602
1352853326.72,9352600,46909,-23481,1630.577,1022.511,-1.517,-1.603
1352853326.759,9352600,46907,-23518,1630.577,952.266,-1.465,-1.631
1352853326.796,9352600,46915,-23553,1630.577,930.201,-1.395,-1.561
1352853326.833,9352600,46918,-23585,1630.577,902.605,-1.374,-1.613
1352853326.872,9352600,46923,-23610,1630.577,869.427,-1.334,-1.613
1352853326.91,9352600,46889,-23754,1630.586,1214.834,-1.539,-1.587
1352853326.95,9352600,46903,-23854,1630.839,1275.949,-1.576,-1.578
1352853326.989,9352600,46882,-23914,1630.953,1304.476,-1.659,-1.605
1352853327.027,9352600,46877,-23966,1630.953,1295.713,-1.645,-1.613
1352853327.067,9352600,46873,-24019,1630.953,1245.862,-1.673,-1.62
1352853327.105,9352600,46868,-24055,1630.863,1143.975,-1.701,-1.608
1352853327.146,9352600,46191,-23866,1627.39,2403.051,3.018,2.026
1352853327.184,9352600,46096,-23850,1627.38,2381.282,3.119,-2.727
1352853327.223,9352600,46003,-23852,1627.38,2314.511,-3.119,2.846
1352853327.261,9352600,45917,-23855,1627.38,2242.907,-3.082,2.983
1352853327.301,9352600,45833,-23865,1627.38,2156.361,-3.046,-2.95
1352853327.34,9352600,45745,-23871,1627.38,2104.156,-2.979,-2.828
1352853327.381,9352600,45660,-23886,1627.38,2043.578,-2.91,-2.639
1352853327.421,9352600,45584,-23904,1627.38,1993.765,-2.926,-2.795
1352853327.462,9352600,45506,-23913,1627.38,1870.798,-2.986,-2.934
1352853327.501,9352600,45429,-23935,1627.38,1903.182,-2.958,-2.778
1352853327.541,9352600,45355,-23962,1627.38,1925.661,-2.957,3.053
