time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853358.879,9355801,28800,-18165,1501.672,1490.001,2.747,0.0
1352853358.92,9355801,28799,-18165,1498.464,1477.055,2.742,3.104
1352853358.963,9355801,28726,-18137,1558.115,1529.383,2.761,2.711
1352853359.005,9355801,28667,-18119,1617.242,1478.172,2.718,2.697
1352853359.044,9355801,28610,-18086,1640.429,1528.419,2.679,2.692
1352853359.082,9355801,28558,-18076,1680.417,1433.766,2.774,2.776
1352853359.119,9355801,28522,-18113,1723.095,1307.672,3.052,3.008
1352853359.155,9355801,28469,-18102,1722.252,1301.891,3.046,2.995
1352853359.192,9355801,28425,-18086,1721.432,1320.142,3.003,2.973
1352853359.231,9355801,28378,-18063,1702.991,1251.217,2.908,2.954
1352853359.27,9355801,28326,-18052,1682.352,1266.465,2.862,2.933
1352853359.31,9355801,28309,-18018,1659.619,1218.157,2.828,2.907
1352853359.347,9355801,28243,-17971,1652.825,1350.606,2.74,2.723
1352853359.384,9355801,28203,-17942,1651.101,1417.498,2.698,2.715
1352853359.421,9355801,28146,-17912,1649.979,1458.778,2.647,2.686
1352853359.458,9355801,28096,-17887,1647.567,1418.496,2.623,2.666
1352853359.496,9355801,28039,-17863,1697.253,1363.418,2.621,2.667
1352853359.534,9355801,27975,-17817,1696.114,1346.413,2.592,2.652
1352853359.574,9355801,27926,-17772,1695.827,1409.557,2.534,2.609
1352853359.612,9355801,27788,-17875,1698.972,1436.227,2.692,2.747
1352853359.649,9355801,27703,-17878,1696.211,1445.781,2.67,2.745
1352853359.685,9355801,27659,-17851,1685.056,1461.948,2.674,2.762
1352853359.73,9355801,27620,-17815,1673.766,1417.955,2.642,2.78
1352853359.771,9355801,27574,-17791,1674.001,1371.744,2.697,2.799
1352853359.807,9355801,27541,-17756,1672.9,1300.658,2.706,2.794
1352853359.844,9355801,27527,-17743,1671.382,1199.98,2.631,2.797
1352853359.883,9355801,27495,-17725,1671.47,1150.487,2.635,2.86
1352853359.922,9355801,27457,-17704,1671.47,1135.995,2.623,2.832
1352853359.962,9355801,27422,-17679,1671.47,1102.677,2.576,2.833
1352853360.001,9355801,27389,-17657,1671.47,1004.39,2.584,2.855
1352853360.043,9355801,27350,-17639,1671.47,942.108,2.624,2.864
1352853360.082,9355801,27320,-17627,1671.47,878.673,2.619,2.894
1352853360.122,9355801,27292,-17614,1671.164,820.301,2.507,2.93
1352853360.159,9355801,27280,-17585,1671.084,779.331,2.529,2.989
1352853360.197,9355801,27259,-17568,1671.084,762.255,2.459,2.834
