time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853239.471,9335900,-36860,-2555,1875.821,1351.946,-0.13,0.0
1352853239.507,9335900,-36857,-2555,1873.806,1348.044,-0.139,0.627
1352853239.544,9335900,-36808,-2563,1870.836,1264.047,-0.099,0.142
1352853239.577,9335900,-36767,-2561,1868.481,1238.196,-0.056,0.082
1352853239.61,9335900,-36767,-2557,1865.892,1233.065,-0.012,0.048
1352853239.646,9335900,-36718,-2548,1861.378,1177.758,0.067,0.024
1352853239.683,9335900,-36669,-2525,1856.312,1186.467,0.194,0.037
1352853239.718,9335900,-36645,-2484,1852.284,1111.659,0.248,0.067
1352853239.753,9335900,-36644,-2444,1846.654,1030.042,0.207,0.071
1352853239.788,9335900,-36601,-2432,1843.653,979.268,0.136,0.098
1352853239.822,9335900,-36561,-2425,1841.093,988.652,0.14,0.124
1352853239.856,9335900,-36521,-2400,1833.746,1043.404,0.222,0.199
1352853239.895,9335900,-36488,-2372,1825.671,1095.612,0.241,0.201
1352853239.93,9335900,-36445,-2368,1825.901,1088.059,0.198,0.194
1352853239.967,9335900,-36379,-2332,1823.483,1172.311,0.288,0.233
1352853240.005,9335900,-36334,-2298,1820.942,1191.591,0.366,0.304
1352853240.04,9335900,-36298,-2265,1819.062,1270.591,0.425,0.33
1352853240.075,9335900,-36253,-2249,1818.993,1253.648,0.411,0.338
1352853240.11,9335900,-36208,-2229,1818.982,1213.668,0.368,0.335
1352853240.144,9335900,-36170,-2211,1818.982,1142.985,0.382,0.334
1352853240.18,9335900,-36130,-2192,1818.982,1118.351,0.386,0.335
1352853240.217,9335900,-36098,-2175,1818.982,1110.574,0.396,0.324
1352853240.255,9335900,-36094,-2096,1810.575,1222.261,0.5,0.35
1352853240.29,9335900,-36072,-2051,1801.214,1261.456,0.521,0.367
1352853240.327,9335900,-36004,-2078,1837.182,1242.816,0.402,0.341
1352853240.366,9335900,-35962,-2094,1866.68,1129.712,0.345,0.338
1352853240.404,9335900,-35919,-2085,1867.8,1097.811,0.34,0.329
1352853240.439,9335900,-35879,-2074,1867.8,1052.307,0.397,0.338
1352853240.475,9335900,-35849,-2059,1867.8,1015.568,0.436,0.334
1352853240.512,9335900,-35814,-2038,1864.567,1077.137,0.371,0.303
1352853240.552,9335900,-35787,-2028,1858.851,1042.617,0.31,0.25
1352853240.59,9335900,-35762,-2002,1848.628,1013.972,0.282,0.196
1352853240.63,9335900,-35739,-1994,1837.159,909.191,0.195,0.162
1352853240.666,9335900,-35716,-1989,1826.302,824.633,0.13,0.116
1352853240.702,9335900,-35695,-1963,1818.967,822.672,0.192,0.223
1352853240.736,9335900,-35663,-1934,1813.164,899.95,0.252,0.313
1352853240.773,9335900,-35627,-1792,1814.327,1140.511,0.705,0.692
1352853240.809,9335900,-35613,-1734,1808.243,1131.293,0.824,0.789
1352853240.845,9335900,-35580,-1697,1800.884,1115.937,0.917,0.855
1352853240.884,9335900,-35563,-1670,1793.327,1059.707,0.891,0.847
1352853240.919,9335900,-35517,-1628,1788.383,1170.755,0.848,0.863
1352853240.954,9335900,-35471,-1595,1782.634,1248.28,0.751,0.79
1352853240.988,9335900,-35427,-1589,1769.789,1276.825,0.694,0.727
1352853241.023,9335900,-35388,-1574,1757.651,1243.66,0.64,0.694
1352853241.06,9335900,-35325,-1554,1752.964,1349.715,0.533,0.623
1352853241.093,9335900,-35276,-1546,1748.552,1379.934,0.54,0.55
1352853241.129,9335900,-35228,-1541,1745.788,1438.192,0.507,0.516
1352853241.167,9335900,-35178,-1525,1743.524,1436.783,0.515,0.485
1352853241.202,9335900,-35127,-1495,1743.615,1387.139,0.537,0.489
1352853241.236,9335900,-35089,-1472,1743.615,1316.197,0.491,0.515
1352853241.271,9335900,-35055,-1469,1740.693,1328.642,0.49,0.488
1352853241.305,9335900,-35033,-1442,1735.356,1374.239,0.52,0.506
1352853241.34,9335900,-34998,-1440,1730.447,1366.822,0.415,0.444
1352853241.377,9335900,-34966,-1408,1721.679,1376.357,0.384,0.396
1352853241.414,9335900,-34932,-1388,1713.439,1303.238,0.352,0.362
1352853241.45,9335900,-34876,-1377,1712.873,1283.855,0.316,0.347
1352853241.489,9335900,-34836,-1382,1712.242,1204.348,0.268,0.308
1352853241.524,9335900,-34805,-1342,1705.31,1287.711,0.399,0.366
1352853241.558,9335900,-34801,-1326,1698.959,1228.269,0.465,0.412
1352853241.593,9335900,-34774,-1286,1691.32,1235.212,0.479,0.445
1352853241.627,9335900,-34763,-1256,1682.512,1185.672,0.511,0.42
1352853241.66,9335900,-34728,-1231,1682.053,1197.11,0.457,0.433
1352853241.695,9335900,-34543,-1094,1679.268,1836.697,0.538,0.471
1352853241.729,9335900,-34485,-1066,1678.95,1894.38,0.534,0.445
1352853241.766,9335900,-34423,-1005,1677.889,1979.683,0.5,0.454
1352853241.801,9335900,-34396,-953,1675.845,1860.12,0.514,0.439
1352853241.836,9335900,-34369,-958,1670.186,1666.737,0.415,0.403
1352853241.869,9335900,-34352,-963,1665.61,1545.118,0.36,0.371
1352853241.902,9335900,-34334,-894,1665.824,1525.026,0.491,0.453
1352853241.936,9335900,-34302,-879,1665.787,1332.324,0.469,0.467
1352853241.973,9335900,-34110,-807,1661.042,1544.706,0.95,0.333
1352853242.008,9335900,-34072,-770,1660.922,1495.423,0.875,0.362
1352853242.043,9335900,-34044,-764,1660.732,1405.308,0.689,0.297
1352853242.077,9335900,-34005,-754,1660.681,1400.112,0.566,0.311
1352853242.114,9335900,-33967,-736,1660.875,1381.648,0.523,0.33
1352853242.149,9335900,-33913,-720,1660.913,1365.994,0.442,0.321
1352853242.185,9335900,-33890,-720,1660.993,1291.255,0.331,0.25
1352853242.22,9335900,-33919,-743,1661.329,1122.677,0.278,0.205
1352853242.254,9335900,-33898,-751,1661.443,1162.587,0.235,0.174
1352853242.289,9335900,-33877,-753,1661.511,1135.593,0.216,0.134
1352853242.323,9335900,-33855,-752,1661.514,1134.231,0.156,0.116
1352853242.356,9335900,-33831,-744,1660.759,1108.739,0.101,0.086
1352853242.389,9335900,-33822,-684,1654.803,1165.265,0.305,0.235
1352853242.424,9335900,-33781,-606,1644.558,1152.969,0.53,0.341
1352853242.457,9335900,-33761,-587,1637.128,1125.856,0.594,0.376
1352853242.491,9335900,-33750,-589,1630.158,1003.527,0.424,0.329
1352853242.524,9335900,-33741,-540,1623.674,1038.192,0.546,0.407
1352853242.557,9335900,-33734,-513,1615.635,1004.493,0.631,0.538
