time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853287.107,9344700,-35517,-4587,1385.97,1265.669,-0.328,0.0
1352853287.143,9344700,-35516,-4585,1385.97,1266.709,-0.313,1.44
1352853287.181,9344700,-35461,-4604,1385.97,1220.904,-0.334,-0.217
1352853287.22,9344700,-35423,-4616,1385.97,1178.924,-0.287,-0.1
1352853287.257,9344700,-35385,-4634,1385.97,1160.915,-0.306,-0.107
1352853287.292,9344700,-35345,-4651,1385.97,1142.678,-0.317,-0.129
1352853287.327,9344700,-35307,-4656,1385.97,1076.022,-0.269,0.048
1352853287.363,9344700,-35274,-4666,1385.97,1050.965,-0.28,0.055
1352853287.399,9344700,-35244,-4673,1385.97,972.961,-0.205,0.152
1352853287.436,9344700,-35211,-4684,1385.97,946.055,-0.227,0.114
1352853287.474,9344700,-35176,-4691,1385.97,926.487,-0.213,0.022
