time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853354.782,9355401,45562,-19961,1591.789,1153.909,-2.63,0.0
1352853354.818,9355401,45559,-19959,1586.581,1154.946,-2.628,3.084
1352853354.855,9355401,45525,-19984,1582.355,1154.227,-2.642,-2.284
1352853354.893,9355401,45493,-19999,1578.038,1142.856,-2.562,-2.425
1352853354.93,9355401,45464,-20015,1572.388,1132.164,-2.55,-2.512
1352853354.97,9355401,45424,-20037,1568.035,1098.787,-2.497,-2.565
1352853355.009,9355401,45413,-20041,1561.409,1103.725,-2.615,-2.563
1352853355.046,9355401,45383,-20063,1555.08,1137.17,-2.624,-2.573
1352853355.088,9355401,45362,-20057,1548.763,1052.854,-2.641,-2.604
1352853355.126,9355401,45295,-20071,1539.179,1146.996,-2.636,-2.636
1352853355.166,9355401,45232,-20092,1531.63,1137.611,-2.671,-2.651
1352853355.204,9355401,45191,-20120,1526.991,1130.753,-2.608,-2.622
1352853355.244,9355401,45168,-20114,1521.135,1067.229,-2.617,-2.677
1352853355.283,9355401,45146,-20135,1516.169,1057.93,-2.6,-2.675
1352853355.32,9355401,45106,-20131,1510.782,1066.341,-2.721,-2.739
1352853355.362,9355401,45052,-20159,1508.02,1071.558,-2.757,-2.72
1352853355.398,9355401,45012,-20169,1503.016,1057.6,-2.811,-2.787
1352853355.439,9355401,44963,-20192,1500.436,1087.175,-2.834,-2.819
1352853355.476,9355401,44921,-20202,1495.556,1013.885,-2.856,-2.898
1352853355.514,9355401,44870,-20221,1488.459,1061.2,-2.854,-2.925
1352853355.552,9355401,44810,-20238,1484.016,1051.416,-2.834,-2.913
1352853355.591,9355401,44753,-20275,1478.408,1067.025,-2.787,-2.859
1352853355.632,9355401,44709,-20295,1473.687,1080.225,-2.837,-2.886
1352853355.672,9355401,44689,-20319,1465.009,964.223,-2.819,-2.917
1352853355.71,9355401,44657,-20328,1461.431,1012.372,-2.774,-2.867
1352853355.748,9355401,44613,-20338,1456.343,1047.058,-2.796,-2.889
1352853355.785,9355401,44564,-20363,1451.261,1033.092,-2.789,-2.838
1352853355.826,9355401,44514,-20382,1446.159,1006.982,-2.757,-2.853
1352853355.865,9355401,44496,-20404,1443.897,968.42,-2.845,-2.852
1352853355.903,9355401,44465,-20429,1442.119,972.155,-2.725,-2.817
1352853355.94,9355401,44421,-20435,1438.467,929.318,-2.768,-2.837
1352853355.979,9355401,44391,-20447,1444.151,918.822,-2.757,-2.804
1352853356.018,9355401,44351,-20445,1440.253,889.406,-2.755,-2.8
1352853356.058,9355401,44313,-20464,1435.002,897.452,-2.708,-2.716
1352853356.096,9355401,44272,-20480,1429.463,861.99,-2.687,-2.621
1352853356.136,9355401,44228,-20501,1423.164,895.989,-2.615,-2.632
1352853356.176,9355401,44187,-20501,1415.157,889.669,-2.636,-2.675
1352853356.215,9355401,44153,-20507,1407.257,870.537,-2.615,-2.636
1352853356.256,9355401,44091,-20514,1404.58,965.125,-2.676,-2.683
1352853356.293,9355401,44053,-20518,1399.03,884.715,-2.69,-2.691
1352853356.333,9355401,44001,-20540,1411.869,956.855,-2.631,-2.685
1352853356.371,9355401,43958,-20546,1405.921,952.764,-2.74,-2.711
1352853356.411,9355401,43919,-20543,1401.748,975.654,-2.779,-2.781
1352853356.447,9355401,43871,-20569,1405.448,1008.067,-2.699,-2.763
1352853356.488,9355401,43850,-20589,1416.705,983.142,-2.652,-2.744
1352853356.528,9355401,43807,-20566,1415.572,955.83,-2.649,-2.68
1352853356.569,9355401,43775,-20584,1412.346,998.623,-2.605,-2.626
1352853356.607,9355401,43736,-20575,1408.888,1032.795,-2.699,-2.73
1352853356.646,9355401,43663,-20578,1405.625,1141.885,-2.726,-2.742
1352853356.685,9355401,43596,-20586,1422.087,1185.429,-2.659,-2.725
1352853356.724,9355401,43500,-20606,1420.883,1289.202,-2.635,-2.709
1352853356.762,9355401,43449,-20632,1414.072,1346.992,-2.636,-2.697
1352853356.804,9355401,43382,-20649,1428.853,1336.398,-2.628,-2.701
1352853356.843,9355401,43343,-20652,1441.015,1268.16,-2.566,-2.714
1352853356.882,9355401,43313,-20651,1440.998,1176.644,-2.524,-2.682
1352853356.921,9355401,43297,-20658,1439.68,1121.662,-2.543,-2.668
1352853356.959,9355401,43271,-20665,1438.028,1061.543,-2.549,-2.646
1352853356.999,9355401,43215,-20678,1441.182,1145.188,-2.521,-2.585
1352853357.039,9355401,43197,-20645,1437.596,1029.892,-2.501,-2.642
1352853357.079,9355401,43162,-20649,1436.195,1055.355,-2.555,-2.697
1352853357.115,9355401,43111,-20641,1434.298,1112.394,-2.641,-2.733
1352853357.154,9355401,43066,-20632,1428.997,1084.544,-2.703,-2.835
1352853357.193,9355401,43017,-20641,1435.626,1143.911,-2.776,-2.809
1352853357.23,9355401,42976,-20653,1441.694,1186.114,-2.816,-2.849
1352853357.269,9355401,42936,-20630,1432.518,1169.862,-2.861,-2.929
1352853357.308,9355401,42878,-20610,1440.141,1154.51,-2.978,-3.018
1352853357.344,9355401,42834,-20602,1444.854,1219.389,-3.112,-3.133
1352853357.383,9355401,42785,-20679,1496.764,1348.88,-2.922,-2.988
1352853357.421,9355401,42736,-20727,1496.98,1398.371,-2.824,-2.878
1352853357.459,9355401,42685,-20785,1489.764,1433.614,-2.763,-2.906
1352853357.499,9355401,42677,-20687,1484.706,1335.493,-2.916,-2.935
1352853357.541,9355401,42649,-20723,1458.044,1331.009,-2.887,-2.894
1352853357.58,9355401,42594,-20724,1474.092,1363.753,-2.944,-2.917
1352853357.617,9355401,42544,-20732,1476.882,1350.414,-2.959,-2.966
1352853357.654,9355401,42492,-20694,1475.865,1274.151,-3.093,-3.06
1352853357.693,9355401,42464,-20568,1521.6,1676.175,2.597,3.005
1352853357.73,9355401,42423,-20531,1519.149,1653.603,2.596,2.951
1352853357.767,9355401,42367,-20509,1511.259,1690.231,2.69,2.919
1352853357.801,9355401,42325,-20498,1512.655,1636.123,2.784,2.95
1352853357.84,9355401,42289,-20485,1511.443,1522.101,2.787,2.95
1352853357.877,9355401,42253,-20483,1506.782,1437.871,2.853,2.943
1352853357.913,9355401,42226,-20463,1505.69,1381.943,2.856,2.94
1352853357.949,9355401,42197,-20468,1504.651,1295.748,2.939,3.004
1352853357.986,9355401,42180,-20487,1505.172,1196.486,3.043,3.067
1352853358.025,9355401,42118,-20629,1518.474,1129.938,-2.741,-2.771
1352853358.064,9355401,42070,-20719,1537.965,1229.655,-2.451,-2.542
1352853358.102,9355401,42015,-20778,1560.418,1275.191,-2.452,-2.476
1352853358.139,9355401,41973,-20814,1575.25,1265.573,-2.423,-2.434
1352853358.18,9355401,41935,-20855,1576.131,1230.075,-2.381,-2.416
1352853358.216,9355401,41907,-20636,1545.779,1404.587,-3.01,-3.017
1352853358.257,9355401,41853,-20678,1546.483,1391.127,-2.883,-2.954
1352853358.294,9355401,41802,-20738,1545.893,1330.084,-2.733,-2.89
1352853358.331,9355401,41737,-20756,1568.204,1311.792,-2.706,-2.89
1352853358.369,9355401,41684,-20730,1559.699,1310.94,-2.806,-2.993
1352853358.408,9355401,41626,-20737,1552.874,1280.135,-2.845,-2.977
1352853358.446,9355401,41584,-20749,1552.561,1232.416,-2.818,-3.0
1352853358.485,9355401,41502,-20578,1546.617,1464.409,2.811,3.06
1352853358.528,9355401,41451,-20576,1546.018,1377.462,2.862,3.063
1352853358.566,9355401,41385,-20473,1537.631,1572.846,2.625,2.964
1352853358.606,9355401,41318,-20436,1523.929,1664.681,2.721,2.952
1352853358.646,9355401,41276,-20440,1518.515,1669.596,2.777,2.933
1352853358.686,9355401,41217,-20405,1505.717,1576.909,2.76,2.898
1352853358.725,9355401,41235,-20604,1524.016,669.538,-2.936,-3.001
1352853358.763,9355401,41198,-20579,1514.989,720.856,-2.976,-3.039
1352853358.801,9355401,41171,-20570,1506.049,728.424,-2.991,-3.095
1352853358.84,9355401,41138,-20565,1499.227,731.623,3.091,3.085
1352853358.879,9355401,41093,-20501,1488.93,872.637,2.882,2.911
1352853358.92,9355401,41007,-20423,1476.485,1049.66,2.722,2.893
1352853358.963,9355401,40959,-20367,1469.002,1102.983,2.578,2.807
1352853359.005,9355401,40897,-20319,1458.481,1213.403,2.634,2.735
1352853359.044,9355401,40867,-20307,1459.304,1218.367,2.59,2.716
1352853359.082,9355401,40853,-20321,1454.747,1182.781,2.653,2.728
1352853359.119,9355401,40818,-20374,1456.236,1148.73,2.832,2.818
1352853359.155,9355401,40793,-20391,1458.758,1143.417,2.779,2.779
1352853359.192,9355401,40725,-20363,1454.874,1251.266,2.771,2.726
1352853359.231,9355401,40681,-20358,1459.121,1217.37,2.753,2.766
1352853359.27,9355401,40637,-20345,1473.418,1220.953,2.712,2.762
1352853359.31,9355401,40602,-20324,1470.634,1219.897,2.667,2.748
1352853359.347,9355401,40543,-20300,1476.59,1302.034,2.623,2.733
1352853359.384,9355401,40498,-20266,1474.139,1407.656,2.541,2.642
1352853359.421,9355401,40467,-20244,1468.595,1422.356,2.629,2.616
1352853359.458,9355401,40453,-20255,1467.003,1392.563,2.659,2.663
1352853359.496,9355401,40409,-20246,1462.943,1414.568,2.678,2.688
1352853359.534,9355401,40383,-20239,1456.756,1390.287,2.636,2.723
1352853359.574,9355401,40318,-20215,1478.607,1433.448,2.652,2.686
1352853359.612,9355401,40276,-20193,1474.36,1414.025,2.645,2.677
1352853359.649,9355401,40260,-20195,1467.459,1402.633,2.66,2.703
1352853359.685,9355401,40242,-20178,1460.002,1390.09,2.639,2.725
1352853359.73,9355401,40173,-20139,1455.775,1396.752,2.646,2.715
1352853359.771,9355401,40108,-20121,1452.088,1361.778,2.696,2.7
1352853359.807,9355401,40071,-20080,1480.171,1358.157,2.651,2.593
1352853359.844,9355401,40027,-20026,1492.434,1409.333,2.576,2.525
1352853359.883,9355401,39967,-19996,1489.258,1401.47,2.516,2.525
1352853359.922,9355401,39955,-19987,1483.436,1280.28,2.481,2.49
1352853359.962,9355401,39905,-19982,1481.128,1246.958,2.532,2.533
1352853360.001,9355401,39860,-19987,1478.824,1188.378,2.566,2.543
1352853360.043,9355401,39810,-19975,1476.803,1169.578,2.535,2.541
1352853360.082,9355401,39756,-19954,1519.465,1249.934,2.511,2.504
1352853360.122,9355401,39702,-19925,1522.251,1340.49,2.509,2.531
1352853360.159,9355401,39644,-19908,1515.069,1426.476,2.595,2.553
1352853360.197,9355401,39587,-19888,1509.289,1341.578,2.578,2.554
1352853360.236,9355401,39526,-19852,1502.185,1413.65,2.553,2.559
1352853360.272,9355401,39489,-19859,1495.138,1310.729,2.627,2.582
1352853360.311,9355401,39456,-19862,1488.162,1269.428,2.621,2.56
1352853360.349,9355401,39430,-19859,1481.661,1267.54,2.636,2.599
1352853360.386,9355401,39383,-19839,1478.82,1246.22,2.578,2.598
1352853360.423,9355401,39333,-19807,1476.37,1327.031,2.547,2.597
1352853360.466,9355401,39291,-19779,1477.534,1321.273,2.49,2.567
1352853360.503,9355401,39256,-19767,1577.822,1246.949,2.591,2.571
1352853360.54,9355401,39199,-19755,1670.574,1165.655,2.615,2.597
1352853360.579,9355401,39176,-19766,1651.057,1160.115,2.589,2.64
1352853360.617,9355401,39121,-19729,1658.771,1165.16,2.562,2.626
1352853360.654,9355401,39094,-19724,1646.875,1208.526,2.54,2.623
1352853360.69,9355401,39055,-19705,1639.578,1220.353,2.46,2.603
1352853360.727,9355401,39009,-19673,1637.214,1189.975,2.516,2.545
1352853360.764,9355401,38983,-19651,1618.578,1221.548,2.481,2.497
1352853360.8,9355401,38937,-19604,1606.709,1277.824,2.504,2.487
1352853360.839,9355401,38896,-19557,1596.314,1283.079,2.487,2.453
1352853360.876,9355401,38863,-19558,1634.927,1222.95,2.423,2.476
1352853360.913,9355401,38832,-19539,1699.447,1129.945,2.437,2.468
1352853360.951,9355401,38788,-19497,1764.019,1241.597,2.403,2.459
1352853360.987,9355401,38724,-19437,1832.28,1339.398,2.418,2.435
1352853361.023,9355401,38722,-19460,1763.899,1187.544,2.471,2.447
1352853361.06,9355401,38741,-19497,1679.261,986.314,2.519,2.421
1352853361.095,9355401,38719,-19497,1641.463,1051.917,2.446,2.381
1352853361.128,9355401,38679,-19480,1620.874,1072.96,2.394,2.337
1352853361.162,9355401,38642,-19456,1612.186,1115.916,2.425,2.354
1352853361.206,9355401,38596,-19419,1626.651,1137.495,2.417,2.374
1352853361.239,9355401,38546,-19397,1625.052,1166.437,2.374,2.395
1352853361.272,9355401,38511,-19378,1619.578,1136.752,2.349,2.386
1352853361.305,9355401,38471,-19359,1613.127,1106.559,2.332,2.402
1352853361.338,9355401,38453,-19343,1608.408,1033.647,2.346,2.384
1352853361.371,9355401,38436,-19340,1605.956,1003.478,2.376,2.382
1352853361.408,9355401,38401,-19328,1602.062,1070.135,2.443,2.386
1352853361.441,9355401,38364,-19317,1600.856,1150.304,2.481,2.4
1352853361.474,9355401,38324,-19317,1596.557,1058.154,2.551,2.496
1352853361.507,9355401,38295,-19327,1588.512,1030.508,2.527,2.53
1352853361.54,9355401,38252,-19309,1588.561,1044.076,2.518,2.531
1352853361.573,9355401,38212,-19295,1591.696,1046.594,2.537,2.546
1352853361.606,9355401,38146,-19272,1591.105,1141.925,2.621,2.58
1352853361.639,9355401,38088,-19239,1593.448,1232.487,2.583,2.601
1352853361.672,9355401,38037,-19204,1597.342,1336.359,2.516,2.552
1352853361.705,9355401,38012,-19172,1597.276,1350.827,2.472,2.486
1352853361.738,9355401,37976,-19150,1597.122,1365.79,2.495,2.474
1352853361.771,9355401,37951,-19118,1598.016,1442.98,2.512,2.455
1352853361.806,9355401,37917,-19090,1599.219,1410.625,2.488,2.507
1352853361.842,9355401,37880,-19050,1598.881,1389.238,2.442,2.54
1352853361.876,9355401,37841,-19027,1597.93,1387.798,2.517,2.548
1352853361.915,9355401,37782,-19017,1606.834,1309.808,2.57,2.556
1352853361.95,9355401,37725,-19014,1604.298,1286.165,2.621,2.589
1352853361.984,9355401,37699,-19005,1600.865,1278.059,2.533,2.523
1352853362.02,9355401,37662,-19006,1594.854,1289.209,2.525,2.5
1352853362.054,9355401,37646,-19001,1595.639,1277.15,2.47,2.452
1352853362.09,9355401,37625,-18989,1601.349,1233.256,2.457,2.413
1352853362.125,9355401,37591,-18976,1605.455,1224.572,2.458,2.463
1352853362.163,9355401,37534,-18952,1614.921,1213.273,2.51,2.484
1352853362.201,9355401,37486,-18935,1625.729,1154.283,2.548,2.501
1352853362.236,9355401,37440,-18907,1638.51,1153.703,2.563,2.496
1352853362.274,9355401,37407,-18906,1641.913,1082.275,2.539,2.522
1352853362.31,9355401,37352,-18910,1641.771,1117.941,2.576,2.548
1352853362.343,9355401,37318,-18927,1641.081,1033.516,2.528,2.53
1352853362.381,9355401,37278,-18920,1636.465,1033.106,2.555,2.513
1352853362.419,9355401,37233,-18900,1631.89,1052.505,2.499,2.483
1352853362.456,9355401,37185,-18856,1654.67,1113.956,2.487,2.516
1352853362.493,9355401,37161,-18838,1670.661,1045.754,2.473,2.503
1352853362.531,9355401,37131,-18810,1667.388,1049.904,2.487,2.477
1352853362.567,9355401,37079,-18800,1658.235,1039.388,2.474,2.513
1352853362.606,9355401,37019,-18777,1649.952,1074.76,2.495,2.519
1352853362.644,9355401,36957,-18757,1649.203,1050.322,2.563,2.542
1352853362.681,9355401,36904,-18744,1648.105,1088.205,2.636,2.518
1352853362.72,9355401,36808,-18727,1643.63,1209.482,2.652,2.599
