time,person_id,pos_x,pos_y,pos_z,velocity,motion_angle,facing_angle
1352853312.818,9351201,45710,-23765,1562.969,1149.121,2.386,0.0
1352853312.855,9351201,45710,-23764,1562.815,1147.76,2.371,2.41
1352853312.891,9351201,45680,-23723,1562.637,1117.245,2.326,2.457
1352853312.928,9351201,45656,-23687,1581.601,1136.604,2.286,2.426
1352853312.966,9351201,45638,-23654,1591.054,1097.433,2.263,2.364
1352853313.004,9351201,45614,-23630,1589.76,1144.46,2.313,2.344
1352853313.039,9351201,45590,-23604,1588.375,1102.391,2.386,2.385
1352853313.072,9351201,45552,-23590,1585.628,1141.651,2.439,2.419
1352853313.106,9351201,45512,-23580,1582.907,1161.804,2.435,2.434
1352853313.143,9351201,45478,-23554,1582.723,1180.138,2.446,2.442
1352853313.182,9351201,45448,-23521,1582.723,1163.518,2.419,2.443
1352853313.218,9351201,45463,-23538,1581.935,1117.668,2.479,2.508
1352853313.254,9351201,45366,-23528,1577.689,1267.783,2.508,2.564
1352853313.291,9351201,45300,-23498,1574.896,1283.574,2.52,2.59
1352853313.326,9351201,45203,-23474,1572.918,1353.355,2.609,2.576
1352853313.362,9351201,45135,-23464,1571.959,1304.804,2.614,2.595
1352853313.401,9351201,45073,-23454,1571.63,1295.761,2.63,2.648
1352853313.441,9351201,45051,-23445,1572.056,1221.529,2.677,2.66
1352853313.479,9351201,45061,-23437,1572.679,1144.935,2.684,2.772
1352853313.517,9351201,45013,-23418,1572.55,1141.863,2.743,2.775
1352853313.554,9351201,44994,-23430,1572.617,1065.12,2.868,2.899
1352853313.591,9351201,44834,-23419,1569.235,1257.587,2.935,2.95
1352853313.629,9351201,44724,-23409,1567.432,1312.667,2.894,2.943
1352853313.668,9351201,44758,-23475,1569.964,1210.8,3.043,3.0
1352853313.709,9351201,44777,-23466,1571.154,1045.386,2.979,2.982
1352853313.747,9351201,44719,-23463,1570.655,1136.369,2.933,2.996
1352853313.784,9351201,44650,-23487,1565.282,1155.127,2.925,2.994
1352853313.821,9351201,44611,-23496,1561.949,1188.64,2.961,3.022
1352853313.859,9351201,44586,-23475,1569.121,1069.547,3.083,3.114
1352853313.898,9351201,44560,-23462,1572.907,1032.642,3.117,3.136
1352853313.936,9351201,44523,-23460,1571.972,999.482,3.097,3.114
1352853313.975,9351201,44501,-23446,1572.499,962.842,3.128,3.116
1352853314.012,9351201,44441,-23466,1569.809,982.53,-3.058,-3.111
1352853314.047,9351201,44432,-23435,1574.5,975.061,-3.096,3.124
1352853314.085,9351201,44378,-23404,1575.599,1032.758,-3.118,3.097
